Permutation,Intercept,Slope
319,0.9997782760349941,2.038747538229666e-6
320,0.9997819213700841,1.3109773548485536e-6
321,0.9997826854721289,1.1312217540407222e-6
322,0.9997791273606735,1.8714822249771805e-6
323,0.9997781091735091,2.083750933557425e-6
324,0.9997796420052906,1.8499444714450977e-6
325,0.9997761996745377,2.5016989409176116e-6
326,0.9997799303080277,1.696575440996953e-6
327,0.9997800792383845,1.7477897520307673e-6
328,0.9997760248882268,2.6076981170084245e-6
329,0.9997793358066035,1.8514206887915549e-6
330,0.999781757384839,1.4121868357694706e-6
331,0.9997778086016624,2.194849804633358e-6
332,0.9997816142274986,1.478107735293861e-6
333,0.9997800757410156,1.7458429717681515e-6
334,0.9997795212653074,1.7849264721350483e-6
335,0.9997809839168164,1.465419326961651e-6
336,0.9997794908467148,1.8573380497582902e-6
337,0.9997810017427772,1.535859618479776e-6
338,0.9997822976600763,1.2811093652744337e-6
339,0.999782834998424,1.1439345668595781e-6
340,0.9997799180852566,1.764005389036227e-6
341,0.9997819457456334,1.377088878372319e-6
342,0.999778821761995,1.982215121311983e-6
343,0.9997777973659177,2.199188139450191e-6
344,0.9997773027833732,2.2656378209031763e-6
345,0.9997804280255772,1.6821437767652197e-6
346,0.9997839046347755,9.937900970561599e-7
347,0.9997785644712139,1.984468449347597e-6
348,0.9997830183801352,1.109001422586055e-6
349,0.9997792884457297,1.8271980800181495e-6
350,0.999781036415601,1.5243094664169261e-6
351,0.9997773662038175,2.263567838120626e-6
352,0.9997850856383296,6.449889368137167e-7
353,0.9997811730027545,1.4231507455592672e-6
354,0.9997784910250368,2.006928945826419e-6
355,0.9997841286486436,8.714211632673204e-7
356,0.9997808914894564,1.5750064790650261e-6
357,0.9997785917740135,2.0021579553031744e-6
358,0.9997779724495147,2.1228745247347252e-6
359,0.9997804378338553,1.6160992622920408e-6
360,0.9997779105009317,2.144652606684667e-6
361,0.9997797007541713,1.7945797211481587e-6
362,0.9997820246536023,1.327002735968883e-6
363,0.9997767142778078,2.4739710552470423e-6
364,0.999778516470969,2.0506116649170464e-6
365,0.999778414018674,2.0096416124419415e-6
366,0.9997819944870223,1.3898203178388541e-6
367,0.9997762887366187,2.481717555933053e-6
368,0.999780575544136,1.6678045028994456e-6
369,0.9997773129097982,2.298433714826578e-6
370,0.9997808011135743,1.5856531345083436e-6
371,0.9997773226794286,2.213175637375816e-6
372,0.9997802668463591,1.720242292431107e-6
373,0.9997794963849351,1.8440608320954668e-6
374,0.9997814018958493,1.445326514854045e-6
375,0.9997827220843487,1.1358037667252206e-6
376,0.9997823843217447,1.2769689350077549e-6
377,0.999777661534891,2.248901607137884e-6
378,0.9997819688443642,1.3627972622150948e-6
379,0.9997784531223026,2.036509338164639e-6
380,0.9997768511480396,2.2658965882119515e-6
381,0.9997784015216871,2.1048270404498376e-6
382,0.9997791453787815,1.8520180399411583e-6
383,0.999777532399514,2.285219540480883e-6
384,0.9997791506302568,1.867271455138934e-6
385,0.9997806519639229,1.5770715636950627e-6
386,0.9997781266182495,2.1356253531485275e-6
387,0.9997788520824317,1.9362633293697407e-6
388,0.9997820857598574,1.3053546849748862e-6
389,0.9997810678667012,1.5711861233929494e-6
390,0.9997792210145572,1.8714734665418975e-6
391,0.9997801224097644,1.7133546208158118e-6
392,0.9997787835481914,1.9402455995201434e-6
393,0.9997811190391581,1.4748797712118902e-6
394,0.9997785130212156,1.944999162826621e-6
395,0.9997802362625104,1.714999160192197e-6
396,0.999781738999528,1.2955339891571552e-6
397,0.9997786112563966,2.0140044136857294e-6
398,0.9997819522684823,1.3447959842549447e-6
399,0.9997789840382217,1.9074655550631895e-6
400,0.9997773008467954,2.2282570932975563e-6
401,0.9997779207845247,2.171198655222129e-6
402,0.9997784547660314,2.073199424576329e-6
403,0.9997762123953157,2.5638927348071473e-6
404,0.9997806948636361,1.5109159560546483e-6
405,0.999778602570776,1.9876778590917814e-6
406,0.9997803876212615,1.638475989728595e-6
407,0.9997812446769796,1.4804797996823934e-6
408,0.9997829753418994,1.112207521660886e-6
409,0.9997780411035714,2.1061382412375057e-6
410,0.9997803290294056,1.7050196149349552e-6
411,0.9997802316793012,1.6655376869951414e-6
412,0.9997789302551171,1.952420202084558e-6
413,0.9997816487205298,1.3667945138475078e-6
414,0.9997777609139791,2.226351415125323e-6
415,0.9997788193176448,1.9363010333602446e-6
416,0.9997778194722103,2.2474809500104153e-6
417,0.9997781305344339,2.1673210034732086e-6
418,0.9997753842173992,2.6786264716299203e-6
419,0.9997784442543255,2.0444951277206335e-6
420,0.9997812613060015,1.440169535524391e-6
421,0.9997817877428732,1.285029242251856e-6
422,0.9997827243572253,1.1983231276512232e-6
423,0.9997795326849136,1.8235790727712446e-6
424,0.9997815216324394,1.4963396452551828e-6
425,0.9997805047297884,1.6549106270701592e-6
426,0.9997815872726077,1.410121507205426e-6
427,0.9997800782763269,1.753088310223682e-6
428,0.9997795317865058,1.837153649410823e-6
429,0.999777376964725,2.220355068691008e-6
430,0.999783495488696,1.014883626020643e-6
431,0.9997791936935866,1.8934528797107917e-6
432,0.9997789676440868,1.8935247694906202e-6
433,0.9997785999471207,2.0305380748760266e-6
434,0.9997821930502833,1.3233751272430053e-6
435,0.9997760412140994,2.5113983553942048e-6
436,0.9997803472714478,1.6260239236473704e-6
437,0.9997809967696217,1.5659854161926049e-6
438,0.9997774057208214,2.2230206737822308e-6
439,0.9997771973828344,2.294649316496096e-6
440,0.9997784336801124,2.058353023150837e-6
441,0.9997783124628892,2.0914004040193473e-6
442,0.99978307199088,1.1705264539056269e-6
443,0.9997788581614577,1.976322767519952e-6
444,0.9997770005409385,2.446391432054976e-6
445,0.9997800340167446,1.7220868214190113e-6
446,0.999779929258579,1.7418265480227182e-6
447,0.9997779523237069,2.1546224415148792e-6
448,0.9997783029986446,2.0987721959639423e-6
449,0.9997773920761669,2.274731700591313e-6
450,0.9997762807125904,2.417572413617155e-6
451,0.9997774870753693,2.2189049207581124e-6
452,0.9997800656385567,1.6787684464893051e-6
453,0.9997779206280824,2.189464158843143e-6
454,0.9997796219359145,1.8345744638387202e-6
455,0.9997811041757971,1.5212637084112286e-6
456,0.9997785353993783,2.023625419555712e-6
457,0.9997776062321141,2.2266110569396965e-6
458,0.99978104976685,1.5702811088394502e-6
459,0.9997809506820813,1.4900594151548183e-6
460,0.999779861000715,1.7363130310591565e-6
461,0.9997774227655128,2.20275621434025e-6
462,0.999781468225926,1.3657859211674762e-6
463,0.9997767912028214,2.393544651160183e-6
464,0.9997769612409665,2.3711466688818366e-6
465,0.9997809571621866,1.5846029483644367e-6
466,0.9997804291343048,1.6599333012107505e-6
467,0.999778016475686,2.2025796151315283e-6
468,0.9997793315283009,1.8869425914562201e-6
469,0.9997828538341108,1.1056617138581934e-6
470,0.9997756561023504,2.592954973033902e-6
471,0.9997821794883047,1.3168873413998186e-6
472,0.999786801456562,4.240780151250287e-7
473,0.9997775909079929,2.20792078362674e-6
474,0.9997788859035615,1.9970111110392048e-6
475,0.9997793725953248,1.9245383740845077e-6
476,0.9997788815789452,1.9323235239285264e-6
477,0.9997822251678936,1.3133011784968105e-6
478,0.9997822851884879,1.2861077510738851e-6
479,0.9997788354295067,1.957013940668639e-6
480,0.9997785652154173,2.003362193053212e-6
481,0.9997814862014262,1.4758024352731808e-6
482,0.9997788718644055,1.981241137065128e-6
483,0.9997818478479745,1.310026601832319e-6
484,0.9997825015949978,1.154292551983774e-6
485,0.9997803079621043,1.6701617153781175e-6
486,0.9997806428873626,1.5743812757729727e-6
487,0.9997794039437624,1.7825146329637122e-6
488,0.9997778246972803,2.1957446152716025e-6
489,0.9997765054856489,2.453981230352284e-6
490,0.9997796052744626,1.79629293964904e-6
491,0.9997783561484612,1.9891825743515806e-6
492,0.9997794547198839,1.8631365570181904e-6
493,0.99977992194691645,1.7622339979751177e-6
494,0.9997807658318401,1.64880713502642e-6
495,0.9997811573235691,1.5539934404331394e-6
496,0.9997825258531282,1.2300589523701126e-6
497,0.9997768736876237,2.352165045819898e-6
498,0.9997779728214403,2.0995285358572023e-6
499,0.9997793796138263,1.8796805968094474e-6
500,0.9997763174564828,2.496697992816981e-6
501,0.9997787550169376,1.945876918876085e-6
502,0.999780851949809,1.5318914795217598e-6
503,0.9997794048314862,1.818777525336068e-6
504,0.9997775248093308,2.2532255536554376e-6
505,0.9997805273462731,1.6386180084326273e-6
506,0.9997793858736217,1.8672137322150768e-6
507,0.9997754575900986,2.577033075909388e-6
508,0.9997784964052399,2.0214968478942937e-6
509,0.9997812940985746,1.4576307449450691e-6
510,0.9997805962213533,1.6263788895831722e-6
511,0.9997814584234678,1.3879814317392984e-6
512,0.9997793449224672,1.8283734174501006e-6
513,0.9997792491915247,1.9073996886063615e-6
514,0.9997788460886317,1.971007798690458e-6
515,0.9997785154974578,1.9990907702111855e-6
516,0.9997790310552711,1.9220270340242074e-6
517,0.9997802901808346,1.7169818434668648e-6
518,0.9997786737870817,2.030525265376624e-6
519,0.9997812920303338,1.5211594596618378e-6
520,0.9997781519263255,2.114620619135877e-6
521,0.9997789432801323,1.971597788820339e-6
522,0.9997791184079338,1.9183748065252536e-6
523,0.9997799466163096,1.7955822351807647e-6
524,0.9997811978600561,1.471012890239562e-6
525,0.9997833730844901,1.0290284158952017e-6
526,0.9997786009220987,2.0029725381428198e-6
527,0.9997777205276819,2.2272031775369783e-6
528,0.9997820358111508,1.3417121106060185e-6
529,0.9997813844888552,1.494265043039126e-6
530,0.9997800526751701,1.703651168817226e-6
531,0.9997808858778435,1.523095155047599e-6
532,0.9997777419114714,2.1797253847730567e-6
533,0.9997764908449053,2.4703789376964104e-6
534,0.9997759735885392,2.5196527436953768e-6
535,0.9997784859234179,2.0851398100455856e-6
536,0.9997802828604279,1.6706812819346531e-6
537,0.9997785599625387,1.9522426849951917e-6
538,0.9997774620817004,2.2522020345219004e-6
539,0.9997761364796258,2.523210013868817e-6
540,0.9997797860685741,1.7542250071258497e-6
541,0.999782754679913,1.0883663910944221e-6
542,0.99977879710621,2.0294176114204037e-6
543,0.9997761894074346,2.5343225212787906e-6
544,0.9997798200946806,1.7501291828552193e-6
545,0.99978260097223,1.1468096365970805e-6
546,0.9997799502904071,1.6972671196108087e-6
547,0.9997771794176038,2.2616644817012396e-6
548,0.9997797930992397,1.794176553761587e-6
549,0.9997805748311045,1.6020701973204403e-6
550,0.9997787683483106,1.9132488837860624e-6
551,0.9997819525501219,1.3337200747772432e-6
552,0.9997768382239821,2.3908333281998763e-6
553,0.9997825321551499,1.260112762580489e-6
554,0.999780298053687,1.6822106482401851e-6
555,0.9997790913990084,1.919856089242472e-6
556,0.9997820069742547,1.3300247320941883e-6
557,0.9997756688479749,2.6010609913364157e-6
558,0.9997796070910561,1.8258145977715374e-6
559,0.9997795495278011,1.7383727484467004e-6
560,0.9997800376061023,1.7885862383587237e-6
561,0.9997814937494884,1.4387588870908112e-6
562,0.999775775397007,2.618133653492815e-6
563,0.9997810711412258,1.5350782860980059e-6
564,0.999781736827157,1.3818246855903073e-6
565,0.9997811123081097,1.5050932706827813e-6
566,0.9997805042004823,1.5777952937394025e-6
567,0.9997813050160601,1.4665892277533478e-6
568,0.9997800715316637,1.7071432012033549e-6
569,0.9997817844266181,1.3571587622510714e-6
570,0.9997775778584632,2.182968168455665e-6
571,0.9997819063646737,1.3434950382448676e-6
572,0.9997802572400992,1.7232569499302998e-6
573,0.9997784401670665,2.0290007681818662e-6
574,0.9997794695466545,1.7754329935993068e-6
575,0.9997772728438281,2.2940969121070396e-6
576,0.9997799671337996,1.7848587069548992e-6
577,0.999779007654206,2.0290755512083363e-6
578,0.9997796380089878,1.743951597960252e-6
579,0.999776112991862,2.5073493016570656e-6
580,0.9997791323949163,1.939005402343771e-6
581,0.9997757824660944,2.6116881167076782e-6
582,0.9997810172312438,1.5681166129012648e-6
583,0.9997796817792257,1.8274396969547023e-6
584,0.999785123014448,6.49840797545733e-7
585,0.9997816828672212,1.3506965912147837e-6
586,0.9997821886580182,1.2491769152773428e-6
587,0.9997789052876954,1.915152076696025e-6
588,0.9997777928006188,2.149916644629779e-6
589,0.9997777107596512,2.0826407557319787e-6
590,0.999776203981463,2.5429983290077726e-6
591,0.9997786242829273,1.999168350411948e-6
592,0.9997771175204626,2.2936154715783895e-6
593,0.9997792250357804,1.9257815964208606e-6
594,0.9997798386796645,1.7756221487167261e-6
595,0.99978189974056,1.3393352265818133e-6
596,0.999777490393973,2.241460305994741e-6
597,0.9997806558458717,1.5906940468239001e-6
598,0.9997792584733926,1.8233984913124293e-6
599,0.9997797411708866,1.7945862232247526e-6
600,0.9997799107604209,1.7517002174369256e-6
601,0.9997799038625342,1.7207211481518475e-6
602,0.9997761392479708,2.4625220123468133e-6
603,0.9997790521231997,1.8912845076677741e-6
604,0.9997793794254568,1.8901340383675972e-6
605,0.9997796140035622,1.8533121976789937e-6
606,0.9997763571597843,2.4837038529323224e-6
607,0.9997784449450884,2.0556607865761026e-6
608,0.9997807787311894,1.5958064346979726e-6
609,0.9997782475138638,2.0968514978320688e-6
610,0.9997834553149185,1.0069799661815833e-6
611,0.9997771676967165,2.2586159318363677e-6
612,0.9997790860409619,1.954288095703784e-6
613,0.9997770825734182,2.3606980012281487e-6
614,0.9997806482982444,1.6002435171218926e-6
615,0.9997811729360763,1.5217732655512303e-6
616,0.9997834700198515,9.410991794112123e-7
617,0.9997796647730702,1.8709808185636833e-6
618,0.9997803168412593,1.6348072943965861e-6
