Permutation,Intercept,Slope
239,0.999791429516259,-1.2177203069706207e-7
240,0.9997925656435955,-3.9547874354737126e-7
241,0.9997909643883268,-2.346945877519608e-8
242,0.9997925837246195,-3.881520279510644e-7
243,0.9997899127150931,1.802439321574137e-7
244,0.9997879846462072,4.564317025551344e-7
245,0.9997922558612725,-3.4888471305537005e-7
246,0.9997920178645812,-1.8578555338865703e-7
247,0.9997906253606295,-6.32351987842058e-8
248,0.9997896132035313,3.0595495396808023e-7
249,0.9997921034517275,-2.864692930818821e-7
250,0.9997862602880483,8.905223868998217e-7
251,0.9997895495293471,2.003862907601401e-7
252,0.9997887097693948,3.125704373769773e-7
253,0.9997915801266257,-1.4649075574849233e-7
254,0.999789741036144,1.3885403641708533e-7
255,0.9997892608996978,2.1326767721909557e-7
256,0.9997920405852952,-3.0715818206056823e-7
257,0.9997891520331109,2.590775467513887e-7
258,0.9997878558386132,6.206316057821677e-7
259,0.9997903345527899,7.69815366875652e-8
260,0.9997897800213983,1.5234970123476147e-7
261,0.9997907093296513,4.1263355402528745e-8
262,0.9997932947142669,-5.313577607939041e-7
263,0.9997907688935423,2.3158869648397822e-8
264,0.99978861311699,4.4641553218909395e-7
265,0.9997923920412707,-4.1888943548443395e-7
266,0.9997873225485535,6.587177398314372e-7
267,0.9997914671102325,-2.72364799239797e-7
268,0.9997905146971163,4.83151673694331e-8
269,0.999789734183733,2.2029155539211794e-7
270,0.9997913443512764,-2.3011086274275026e-7
271,0.9997852534363023,1.083247124634177e-6
272,0.9997929947685974,-5.029880151129845e-7
273,0.9997942171420493,-7.303758933644894e-7
274,0.9997924270372551,-3.550280854720659e-7
275,0.9997882682089826,5.075723432507568e-7
276,0.9997882337745077,4.839908667557048e-7
277,0.9997897985046191,1.7441477471205387e-7
278,0.9997912979871786,-1.160363151074735e-7
279,0.999793687051307,-6.718042041667624e-7
280,0.99978811393772,4.860706323565048e-7
281,0.9997904497409129,1.435165047391957e-7
282,0.9997920577047005,-2.408661507956192e-7
283,0.9997913298606613,-1.4118119688783306e-7
284,0.9997883740357425,4.376926100417354e-7
285,0.9997905198084995,-1.5244975376076968e-8
286,0.9997915453184536,-1.0128770463903546e-7
287,0.9997880996391735,5.20466112801849e-7
288,0.9997932978083008,-4.82179474228585e-7
289,0.9997897020351603,1.5979481540521527e-7
290,0.9997940696208827,-7.320148465578582e-7
291,0.9997911558557077,-1.2185168199546312e-7
292,0.9997938132186057,-5.268412091833682e-7
293,0.9997895215542822,2.1782901686859355e-7
294,0.9997907689085592,-2.4708399730038977e-8
295,0.9997931421756397,-5.070642940756414e-7
296,0.999790903673203,-7.500418560209071e-8
297,0.9997946375921554,-8.178589194055828e-7
298,0.9997896584773622,1.606403810782871e-7
299,0.9997912283202363,-1.5795949857831315e-7
300,0.9997885177847038,4.2660578663146856e-7
301,0.9997885112282501,3.821305773675665e-7
302,0.999790018832889,7.312703542523862e-8
303,0.9997913121679791,-3.584943602716372e-8
304,0.9997846097387301,1.1775958863466707e-6
305,0.9997935023849435,-6.016856890511837e-7
306,0.9997845342242924,1.190621737839062e-6
307,0.9997905407109415,-1.645623818561134e-8
308,0.9997926085521217,-3.7486800371828603e-7
309,0.9997884777364713,3.8883422684722093e-7
310,0.999789771463817,2.3953905245022055e-7
311,0.9997896514914985,3.0398392094832303e-7
312,0.9997869203820622,7.443077530811906e-7
313,0.9997890898836602,3.383344274736107e-7
314,0.9997887842643041,4.209093729098923e-7
315,0.9997903395408918,1.1417789039894723e-7
316,0.9997912275017259,-1.1358987182255077e-7
317,0.9997884127450257,4.5502066301929343e-7
318,0.9997926891215071,-4.1398480766165357e-7
319,0.9997937567151183,-6.440628467118866e-7
320,0.9997921587664992,-3.022748159766635e-7
321,0.9997903818796495,8.308310566399017e-8
322,0.9997923048552549,-3.226899000832259e-7
323,0.9997910452842989,-5.424905087059399e-8
324,0.9997891825457179,3.1901818925738356e-7
325,0.9997886699237295,3.6603183927498846e-7
326,0.9997901840175902,6.318507359872356e-8
327,0.9997908249359153,5.188086406691189e-8
328,0.9997877624572995,5.947003888183009e-7
329,0.9997899349466426,1.9940619984358164e-7
330,0.9997911408424706,-1.1728338815770884e-7
331,0.9997845939046144,1.1946872313428746e-6
332,0.9997928390190772,-4.3136805827378903e-7
333,0.9997908992937754,-3.405972030307471e-8
334,0.9997916193359279,-2.4158236050875145e-7
335,0.9997921636637858,-3.161332312407951e-7
336,0.9997911254846799,-1.7256280015758365e-7
337,0.9997958006842013,-9.62670729963227e-7
338,0.9997920237731719,-2.7029686406367627e-7
339,0.9997889844828778,2.9864324194480663e-7
340,0.9997889305081006,3.574326582883633e-7
341,0.9997908572634283,-9.920534697227531e-8
342,0.9997904818956191,-3.5859760594993345e-8
343,0.9997956919220586,-1.0516845435755946e-6
344,0.9997877437253719,5.720560955782905e-7
345,0.9997909574976148,-1.0327868518285068e-8
346,0.9997911465562784,-1.8985278188988932e-7
347,0.9997898637414967,1.608008772543098e-7
348,0.9997899510500009,1.9652772606936015e-7
349,0.9997914173394618,-1.5479120037154432e-7
350,0.999794558444127,-7.298213865168455e-7
351,0.9997950533904169,-8.826435689013721e-7
352,0.9997904157797487,6.051892985989516e-8
353,0.999791137429351,-7.870129392150718e-8
354,0.999790506050578,9.734973990665247e-8
355,0.9997899746344763,1.457875162911786e-7
356,0.999790339524446,1.43361568784107e-9
357,0.9997962386101679,-1.1774777269119028e-6
358,0.9997918676720509,-2.594642849240487e-7
359,0.9997903970356241,2.3774408097791207e-8
360,0.9997865986281043,8.194139405138294e-7
361,0.9997856381024969,1.0229127948367932e-6
362,0.9997948355215343,-8.11726141448155e-7
363,0.9997899803028458,1.2353288754664736e-7
364,0.9997881840738603,5.042745592237527e-7
365,0.9997936102191433,-6.03073756462668e-7
366,0.9997892025135219,2.854681263898939e-7
367,0.9997931908981721,-4.930189426374537e-7
368,0.9997861188052609,8.66112914970555e-7
369,0.9997915556721045,-2.568556604338249e-7
370,0.9997908451565719,-1.6734234326174492e-8
371,0.9997898781874389,1.1061055291776128e-7
372,0.9997907352414013,-7.464830461532229e-8
373,0.999785034338855,1.0975107230299296e-6
374,0.9997901569050326,6.499606647248753e-8
375,0.9997922822960322,-3.6229255651521325e-7
376,0.9997913175901629,-1.1564139805097684e-7
377,0.9997927943552387,-4.6952017590098035e-7
378,0.9997905482639747,3.629118819752233e-8
379,0.9997889188263538,3.2268951055749735e-7
380,0.9997911008184005,-2.0664815207769096e-8
381,0.9997958144438468,-1.0509922868589149e-6
382,0.9997925612610739,-3.694509550001591e-7
383,0.9997904334778716,1.4770540100939036e-8
384,0.9997916112263534,-1.7331198012570153e-7
385,0.9997881235283531,4.4758065384105917e-7
386,0.9997884474653381,4.469293140158079e-7
387,0.9997905128916821,4.5383980735051795e-8
388,0.9997890691073258,2.6715279073638907e-7
389,0.9997907917429022,-4.191178502785941e-8
390,0.9997892804471652,3.482892056723181e-7
391,0.9997906765726384,6.88278128211861e-8
392,0.9997890783396778,3.759232365138495e-7
393,0.9997929691303982,-4.40297240956272e-7
394,0.999791675810359,-1.375043857082107e-7
395,0.9997895826940385,2.0131674716777016e-7
396,0.9997883654397934,4.696162217851482e-7
397,0.9997891613316883,2.282495563534016e-7
398,0.9997911262759773,-5.960247381848762e-8
399,0.9997889889581509,2.4098750339667065e-7
400,0.9997907868644045,-2.4457622066577556e-8
401,0.999792011773848,-2.7858967562295694e-7
402,0.9997914401392963,-2.018451745323828e-7
403,0.9997945137786763,-7.58930330493909e-7
404,0.9997932556023754,-5.627548978152143e-7
405,0.99979006031995,1.5761355628205718e-7
406,0.9997929232272903,-4.6223308000435516e-7
407,0.9997914977229293,-1.614770711077267e-7
408,0.9997875455046112,5.830490497585855e-7
409,0.9997935594399832,-5.482688519020925e-7
410,0.9997953503392248,-9.316091092869973e-7
411,0.9997925918079165,-3.6947898057007594e-7
412,0.999792247778995,-3.620524810125427e-7
413,0.9997903156036739,1.1488023143843203e-7
414,0.9997885181117562,4.305502079818897e-7
415,0.9997925784315007,-4.3343129778148274e-7
416,0.9997899581932966,4.584248937424402e-8
417,0.9997895525998544,1.6842613701830374e-7
418,0.999789772463668,1.9618269844148047e-7
419,0.9997908842830979,2.405877781332352e-8
420,0.9997909308809242,-1.1279875940421263e-7
421,0.999793826182875,-6.874397571286498e-7
422,0.9997921335552302,-3.359412305865831e-7
423,0.9997877084402089,5.033853864040096e-7
424,0.9997868478072031,7.823787408429262e-7
425,0.9997907980055507,-6.015316998957365e-8
426,0.9997877045409322,7.205857862368333e-7
427,0.999788061376245,5.411813448208427e-7
428,0.9997920447436156,-2.7069074201186427e-07
429,0.9997916087862858,-2.215101030093346e-7
430,0.9997909943324809,-1.0350621941926582e-7
431,0.9997910923062759,-5.629249730580969e-8
432,0.9997893599598391,2.7760081377681993e-7
433,0.9997923562680142,-2.6962629922800526e-7
434,0.9997893660694898,2.8769527360649536e-7
435,0.9997915302990273,-1.8808538592265623e-7
436,0.9997963727549175,-1.1630997832376451e-6
437,0.9997890383811651,2.0611541692785867e-7
438,0.99978877088501406,3.1567946082032693e-7
439,0.9997899822421606,6.12896320304042e-8
440,0.9997932331856222,-4.4356205449692323e-7
441,0.9997908004018059,-3.6121646453560676e-8
442,0.9997911018344827,-1.162227941277064e-7
443,0.9997965463716959,-1.1066334721086735e-6
444,0.999788924918769,3.033330082627123e-7
445,0.9997861847615009,9.724188194984105e-7
446,0.9997899002898419,2.3888136027538035e-7
447,0.9997920684118273,-2.723312647605894e-7
448,0.9997907801868635,-8.845301722108924e-8
449,0.9997875547930011,5.825920940787845e-7
450,0.9997884023412299,4.091383895566364e-7
451,0.9997905305517021,5.098400522271063e-9
452,0.9997928404336675,-4.1715414574815043e-7
453,0.9997953533658474,-1.0182110249300977e-6
454,0.9997921770534781,-2.822218531824826e-7
455,0.9997989448418616,-1.648261795129058e-6
456,0.99978979640667,2.1169066495703893e-7
457,0.999789442374711,1.85243099416996e-7
458,0.9997927016361877,-4.302248773327815e-7
459,0.9997900910267108,1.2533840647541055e-7
460,0.9997914663375416,-1.5956575988734305e-7
461,0.9997913159798723,-1.4842882692290035e-7
462,0.999791081613352,-1.330087123618945e-7
463,0.9997903790292002,5.820404402328216e-8
464,0.9997908840440513,-5.977852366132703e-8
465,0.9997897643693532,2.1928437106500138e-7
466,0.9997906077160748,-2.466473818755148e-9
467,0.9997885376132913,3.71206084681328e-7
468,0.9997930936049281,-5.358930799407442e-7
469,0.9997883651502206,4.610507022534797e-7
470,0.9997843984190082,1.3361309737777673e-6
471,0.9997924649752952,-4.1448696264305343e-7
472,0.9997822487913937,1.7255846540019133e-6
473,0.9997909080045527,-4.957571270544852e-8
474,0.9997889360928944,3.5096654028401467e-7
475,0.9997901290044177,1.348375451055043e-7
476,0.9997914207518999,-1.8000008823283038e-7
477,0.9997932594394094,-5.451034586507649e-7
478,0.9997920246811224,-2.701667635917743e-7
479,0.9997882811844314,5.386253502720553e-7
480,0.9997897637222405,1.7782567577064967e-7
481,0.9997890112091318,2.732649789079902e-7
482,0.9997936685091371,-6.445400595216359e-7
483,0.9997893435445627,1.7950759469292738e-7
484,0.9997896379707116,1.7928101636202917e-7
485,0.9997899355207582,8.848946246584636e-8
486,0.9997901300858179,9.280313822584558e-8
487,0.9997893854234147,2.647282732641304e-7
488,0.9997884645334284,3.734752008857928e-7
489,0.9997934160903207,-5.16468852629959e-7
490,0.9997953140030413,-9.371506764985935e-7
491,0.99979407960621,-7.031216066039009e-7
492,0.9997873789342789,7.175001823306145e-7
493,0.9997860411648776,9.114970126896271e-7
494,0.9997918917702686,-2.2426490822380028e-7
495,0.9997901901692297,9.249633302928603e-8
496,0.99979111081033,-9.827549340729855e-8
497,0.9997928140604125,-4.025195838426861e-7
498,0.9997902912684992,1.0904451341256838e-7
499,0.9997908739889263,-5.708593589801808e-8
500,0.9997898544143752,1.8993110610635936e-7
501,0.9997907021907547,9.315560358234789e-8
502,0.9997910223352561,-9.130776137412248e-8
503,0.9997901951791245,1.1386934535508023e-7
504,0.9997882243973236,4.585563680724953e-7
505,0.9997919327609093,-2.7903717568313166e-7
506,0.9997888328850043,3.641240406859548e-7
507,0.9997865752980107,7.775838546497934e-7
508,0.9997913233977361,-5.568992348020023e-8
509,0.9997937034287407,-5.720858426817355e-7
510,0.999791873062548,-2.641690465317637e-7
511,0.9997896559159495,2.1987458669615757e-7
512,0.9997886291337948,4.191915505234452e-7
513,0.9997923013419379,-3.963410996422696e-7
514,0.999789127029464,2.1671491928713598e-7
515,0.999791150362215,-1.492199158702181e-7
516,0.9997896406587601,1.4833089608279175e-7
517,0.9997923482376714,-2.72352298787855e-7
518,0.9997899078357345,1.318224142559312e-7
519,0.9997871217922779,7.644220345701449e-7
520,0.999790771164493,-6.0950448105254965e-9
521,0.9997907936357291,-1.1839809717968152e-7
522,0.9997928556019268,-4.298110593095091e-7
523,0.999788872481845,3.3837948423132663e-7
524,0.9997897304994694,2.47438265205153e-7
525,0.9997909660495717,-8.028918852980004e-8
526,0.9997905516606814,3.5963738054991687e-9
527,0.9997904188024496,-1.549472825989842e-8
528,0.9997915094161213,-1.0409734543919241e-7
529,0.9997928605528381,-4.4484022148127085e-7
530,0.999785612769957,1.052456926429419e-6
531,0.9997916334930396,-2.1216128427668542e-7
532,0.9997931511774446,-4.5100955787055663e-7
533,0.999788505830945,4.2925660042022614e-7
534,0.9997936316517827,-5.65034016518598e-7
535,0.9997931130370649,-5.308240467262743e-7
536,0.9997913986689565,-2.3211643159413542e-7
537,0.9997924166544335,-3.655472489635144e-7
538,0.9997876581834368,6.411266408932027e-7
539,0.999789726758161,1.7556728505722586e-7
540,0.9997888433475043,3.689087989679659e-7
541,0.9997920575580116,-2.9769056119530424e-7
542,0.9997882848331219,4.706836723304096e-7
543,0.9997889202136484,3.8208668869944366e-7
544,0.9997926701570353,-4.337984876523764e-7
545,0.9997928137091482,-4.3076846098902204e-7
546,0.9997896773547749,1.9591735761708385e-7
547,0.9997898673472013,1.4264460989416837e-7
548,0.9997847782318381,1.256331661457199e-6
549,0.999792487453742,-3.1881240260047676e-7
550,0.9997946810944565,-9.144118572023548e-7
551,0.9997885619273128,3.749402536950852e-7
552,0.9997882624441145,4.892484426564564e-7
553,0.9997907592719303,-3.719380671953389e-8
554,0.9997903116085002,1.9973000838717873e-8
555,0.9997897131671677,1.4851410033515772e-7
556,0.9997869078850952,7.490164104991331e-7
557,0.9997887569977725,4.322622962534256e-7
558,0.9997923062665239,-3.2890593895285736e-7
559,0.9997906018953391,-8.255646409712182e-9
560,0.9997922286007699,-2.1404047832039947e-7
561,0.9997912358708935,-9.95357138411168e-8
562,0.9997907386789948,1.5196290006194652e-8
563,0.9997879963251267,5.334750601463742e-7
564,0.9997887341742654,3.40117118942668e-7
565,0.9997907271458459,4.676397709210285e-8
566,0.999791301755215,-1.862557330525372e-7
567,0.9997914481254323,-1.4028816470383986e-7
568,0.9997947697226637,-7.804623940336936e-7
569,0.9997924441573395,-3.7780551650442846e-7
570,0.9997904388606308,9.133534985674411e-8
571,0.9997888648919847,3.2539966958104523e-7
572,0.999794512015044,-8.093941768008671e-7
573,0.9997882311143372,5.21672488974563e-7
574,0.9997902575140053,9.752720047485438e-8
575,0.9997933071424684,-5.149388431686146e-7
576,0.9997885310948716,4.137029711085781e-7
577,0.9997925309545294,-3.776438770601832e-7
578,0.9997926479360942,-4.494982495832589e-7
579,0.9997894792488702,1.9330241896103236e-7
580,0.9997926111631124,-4.624628956536649e-7
581,0.999787742765675,5.963001471966992e-7
582,0.9997902161773179,-1.8156869283879522e-8
583,0.9997939767609663,-7.159815261575671e-7
584,0.9997882229805145,5.074318560704998e-7
585,0.9997913218519516,-1.0080127996079558e-7
586,0.9997945141166599,-8.402205257504111e-7
587,0.99979127619989006,-7.327809443514311e-8
588,0.9997904781776604,1.6401381937972117e-8
589,0.9997907873562923,-6.996998648799555e-8
590,0.9997921432720267,-3.077680603381856e-7
591,0.9997919110439736,-2.4985296238648576e-7
592,0.9997876781743301,5.805377758270175e-7
593,0.9997910950157468,-1.6339606652978741e-7
594,0.9997914268461832,-1.0977554424646082e-7
595,0.9997917263743958,-2.1543538043655062e-7
596,0.9997923688718583,-3.563598635600994e-7
597,0.9997920884775254,-2.502720792150574e-7
598,0.9997923677861444,-3.603843097571246e-7
599,0.9997910300845884,-9.372169114247993e-8
600,0.9997899523556015,1.4576395510079372e-7
601,0.9997878281122378,6.055903660508176e-7
602,0.9997905645726465,2.77483325896852e-8
603,0.9997924498072924,-3.0521272698540436e-7
604,0.9997913043878908,-1.9312227799299877e-7
605,0.9997909843308422,-1.3750188896793078e-7
606,0.9997889267089207,4.07751762624274e-7
607,0.9997900128454484,4.179670002583893e-8
608,0.9997889506037827,3.076243069354167e-7
609,0.9997917183852435,-2.1536385473829466e-7
610,0.9997883003509659,4.856814101462255e-7
611,0.9997906067452583,4.426336821355858e-9
612,0.9997905888113194,2.4572893528249844e-8
