# Created by: riboviz
# Date: 2025-10-03 19:59:33.240347
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
ReadLen	Pos	Counts
27	-21	11
28	-21	19
29	-21	19
30	-21	13
31	-21	42
32	-21	39
33	-21	51
34	-21	67
35	-21	32
36	-21	41
37	-21	33
38	-21	35
39	-21	50
40	-21	77
41	-21	72
42	-21	29
43	-21	14
44	-21	3
45	-21	3
46	-21	0
47	-21	0
48	-21	1
49	-21	0
50	-21	0
10	-20	0
11	-20	0
12	-20	0
13	-20	0
14	-20	0
15	-20	0
16	-20	0
17	-20	0
18	-20	0
19	-20	0
20	-20	0
21	-20	2
22	-20	0
23	-20	4
24	-20	3
25	-20	8
26	-20	11
27	-20	23
28	-20	19
29	-20	16
30	-20	46
31	-20	42
32	-20	52
33	-20	67
34	-20	84
35	-20	53
36	-20	83
37	-20	87
38	-20	92
39	-20	220
40	-20	306
41	-20	228
42	-20	128
43	-20	14
44	-20	3
45	-20	1
46	-20	1
47	-20	0
48	-20	0
49	-20	0
50	-20	0
10	-19	0
11	-19	0
12	-19	0
13	-19	0
14	-19	0
15	-19	0
16	-19	0
17	-19	0
18	-19	0
19	-19	1
20	-19	1
21	-19	0
22	-19	4
23	-19	6
24	-19	0
25	-19	7
26	-19	33
27	-19	16
28	-19	27
29	-19	38
30	-19	36
31	-19	58
32	-19	79
33	-19	93
34	-19	97
35	-19	166
36	-19	155
37	-19	188
38	-19	480
39	-19	601
40	-19	630
41	-19	521
42	-19	110
43	-19	12
44	-19	1
45	-19	1
46	-19	1
47	-19	2
48	-19	0
49	-19	0
50	-19	0
10	-18	0
11	-18	0
12	-18	0
13	-18	0
14	-18	0
15	-18	0
16	-18	0
17	-18	0
18	-18	0
19	-18	0
20	-18	0
21	-18	7
22	-18	4
23	-18	2
24	-18	8
25	-18	15
26	-18	13
27	-18	24
28	-18	27
29	-18	38
30	-18	52
31	-18	71
32	-18	112
33	-18	142
34	-18	266
35	-18	240
36	-18	307
37	-18	746
38	-18	1067
39	-18	1085
40	-18	1216
41	-18	508
42	-18	58
43	-18	3
44	-18	5
45	-18	1
46	-18	0
47	-18	0
48	-18	0
49	-18	0
50	-18	0
10	-17	0
11	-17	0
12	-17	0
13	-17	0
14	-17	0
15	-17	0
16	-17	0
17	-17	0
18	-17	0
19	-17	0
20	-17	4
21	-17	1
22	-17	3
23	-17	4
24	-17	7
25	-17	14
26	-17	20
27	-17	43
28	-17	35
29	-17	51
30	-17	108
31	-17	126
32	-17	255
33	-17	429
34	-17	282
35	-17	430
36	-17	1081
37	-17	1448
38	-17	1591
39	-17	1812
40	-17	847
41	-17	173
42	-17	27
43	-17	4
44	-17	0
45	-17	1
46	-17	0
47	-17	0
48	-17	0
49	-17	0
50	-17	0
10	-16	0
11	-16	0
12	-16	0
13	-16	0
14	-16	0
15	-16	0
16	-16	0
17	-16	0
18	-16	0
19	-16	2
20	-16	0
21	-16	3
22	-16	4
23	-16	4
24	-16	7
25	-16	13
26	-16	31
27	-16	30
28	-16	53
29	-16	81
30	-16	119
31	-16	185
32	-16	385
33	-16	385
34	-16	516
35	-16	1193
36	-16	1646
37	-16	1811
38	-16	2167
39	-16	1146
40	-16	326
41	-16	94
42	-16	27
43	-16	1
44	-16	2
45	-16	0
46	-16	0
47	-16	1
48	-16	1
49	-16	0
50	-16	0
10	-15	0
11	-15	0
12	-15	0
13	-15	0
14	-15	0
15	-15	1
16	-15	0
17	-15	0
18	-15	0
19	-15	0
20	-15	1
21	-15	5
22	-15	4
23	-15	2
24	-15	9
25	-15	20
26	-15	18
27	-15	47
28	-15	86
29	-15	91
30	-15	148
31	-15	276
32	-15	323
33	-15	449
34	-15	1199
35	-15	1616
36	-15	1824
37	-15	2106
38	-15	1183
39	-15	395
40	-15	175
41	-15	48
42	-15	11
43	-15	3
44	-15	1
45	-15	0
46	-15	0
47	-15	0
48	-15	0
49	-15	0
50	-15	0
10	-14	0
11	-14	0
12	-14	0
13	-14	0
14	-14	0
15	-14	0
16	-14	0
17	-14	0
18	-14	1
19	-14	0
20	-14	4
21	-14	1
22	-14	1
23	-14	7
24	-14	20
25	-14	8
26	-14	40
27	-14	64
28	-14	74
29	-14	137
30	-14	205
31	-14	281
32	-14	423
33	-14	1123
34	-14	1479
35	-14	1854
36	-14	2125
37	-14	1179
38	-14	452
39	-14	321
40	-14	165
41	-14	68
42	-14	22
43	-14	4
44	-14	2
45	-14	3
46	-14	0
47	-14	0
48	-14	0
49	-14	0
50	-14	0
10	-13	0
11	-13	0
12	-13	0
13	-13	0
14	-13	0
15	-13	0
16	-13	0
17	-13	0
18	-13	0
19	-13	0
20	-13	1
21	-13	2
22	-13	3
23	-13	8
24	-13	5
25	-13	24
26	-13	46
27	-13	71
28	-13	92
29	-13	210
30	-13	241
31	-13	361
32	-13	1053
33	-13	1524
34	-13	1774
35	-13	2018
36	-13	1100
37	-13	485
38	-13	408
39	-13	178
40	-13	101
41	-13	64
42	-13	16
43	-13	2
44	-13	0
45	-13	0
46	-13	2
47	-13	0
48	-13	0
49	-13	0
50	-13	0
10	-12	0
11	-12	0
12	-12	0
13	-12	0
14	-12	0
15	-12	0
16	-12	0
17	-12	0
18	-12	0
19	-12	1
20	-12	1
21	-12	3
22	-12	11
23	-12	12
24	-12	8
25	-12	45
26	-12	62
27	-12	160
28	-12	289
29	-12	357
30	-12	622
31	-12	1673
32	-12	2529
33	-12	3219
34	-12	3864
35	-12	2087
36	-12	873
37	-12	577
38	-12	264
39	-12	201
40	-12	144
41	-12	57
42	-12	9
43	-12	3
44	-12	0
45	-12	0
46	-12	0
47	-12	0
48	-12	1
49	-12	0
50	-12	0
10	-11	0
11	-11	0
12	-11	0
13	-11	0
14	-11	0
15	-11	0
16	-11	0
17	-11	0
18	-11	1
19	-11	0
20	-11	0
21	-11	3
22	-11	6
23	-11	6
24	-11	19
25	-11	45
26	-11	89
27	-11	205
28	-11	263
29	-11	451
30	-11	1276
31	-11	1876
32	-11	2591
33	-11	3247
34	-11	1736
35	-11	769
36	-11	609
37	-11	357
38	-11	303
39	-11	258
40	-11	124
41	-11	63
42	-11	13
43	-11	2
44	-11	0
45	-11	0
46	-11	1
47	-11	0
48	-11	0
49	-11	0
50	-11	0
10	-10	0
11	-10	0
12	-10	0
13	-10	0
14	-10	0
15	-10	0
16	-10	0
17	-10	0
18	-10	0
19	-10	1
20	-10	2
21	-10	0
22	-10	5
23	-10	18
24	-10	15
25	-10	42
26	-10	114
27	-10	151
28	-10	206
29	-10	524
30	-10	764
31	-10	973
32	-10	1415
33	-10	793
34	-10	451
35	-10	497
36	-10	397
37	-10	380
38	-10	369
39	-10	220
40	-10	116
41	-10	70
42	-10	17
43	-10	3
44	-10	1
45	-10	1
46	-10	0
47	-10	0
48	-10	0
49	-10	0
50	-10	0
10	-9	0
11	-9	0
12	-9	0
13	-9	0
14	-9	0
15	-9	0
16	-9	0
17	-9	0
18	-9	0
19	-9	2
20	-9	4
21	-9	2
22	-9	11
23	-9	10
24	-9	28
25	-9	74
26	-9	75
27	-9	150
28	-9	305
29	-9	436
30	-9	512
31	-9	826
32	-9	695
33	-9	687
34	-9	787
35	-9	566
36	-9	497
37	-9	520
38	-9	308
39	-9	232
40	-9	178
41	-9	83
42	-9	15
43	-9	4
44	-9	0
45	-9	0
46	-9	0
47	-9	0
48	-9	0
49	-9	0
50	-9	0
10	-8	0
11	-8	0
12	-8	0
13	-8	0
14	-8	0
15	-8	0
16	-8	0
17	-8	0
18	-8	1
19	-8	0
20	-8	0
21	-8	6
22	-8	13
23	-8	56
24	-8	66
25	-8	52
26	-8	95
27	-8	233
28	-8	286
29	-8	396
30	-8	602
31	-8	525
32	-8	517
33	-8	727
34	-8	566
35	-8	553
36	-8	551
37	-8	441
38	-8	360
39	-8	351
40	-8	196
41	-8	54
42	-8	20
43	-8	1
44	-8	1
45	-8	0
46	-8	2
47	-8	0
48	-8	0
49	-8	0
50	-8	0
10	-7	0
11	-7	0
12	-7	0
13	-7	0
14	-7	0
15	-7	0
16	-7	0
17	-7	1
18	-7	0
19	-7	0
20	-7	4
21	-7	1
22	-7	32
23	-7	48
24	-7	26
25	-7	94
26	-7	196
27	-7	302
28	-7	385
29	-7	392
30	-7	356
31	-7	251
32	-7	373
33	-7	325
34	-7	385
35	-7	597
36	-7	429
37	-7	415
38	-7	404
39	-7	251
40	-7	132
41	-7	55
42	-7	11
43	-7	1
44	-7	0
45	-7	0
46	-7	0
47	-7	0
48	-7	0
49	-7	0
50	-7	0
10	-6	0
11	-6	0
12	-6	0
13	-6	0
14	-6	0
15	-6	0
16	-6	0
17	-6	0
18	-6	0
19	-6	1
20	-6	1
21	-6	22
22	-6	36
23	-6	25
24	-6	51
25	-6	116
26	-6	261
27	-6	304
28	-6	391
29	-6	280
30	-6	266
31	-6	495
32	-6	595
33	-6	824
34	-6	1023
35	-6	709
36	-6	549
37	-6	437
38	-6	284
39	-6	194
40	-6	114
41	-6	49
42	-6	13
43	-6	3
44	-6	0
45	-6	0
46	-6	1
47	-6	0
48	-6	0
49	-6	0
50	-6	0
10	-5	0
11	-5	0
12	-5	0
13	-5	0
14	-5	0
15	-5	0
16	-5	1
17	-5	1
18	-5	0
19	-5	0
20	-5	9
21	-5	25
22	-5	20
23	-5	32
24	-5	144
25	-5	236
26	-5	327
27	-5	366
28	-5	281
29	-5	211
30	-5	377
31	-5	500
32	-5	717
33	-5	917
34	-5	549
35	-5	445
36	-5	398
37	-5	280
38	-5	219
39	-5	194
40	-5	94
41	-5	37
42	-5	8
43	-5	2
44	-5	0
45	-5	0
46	-5	0
47	-5	0
48	-5	0
49	-5	0
50	-5	0
10	-4	0
11	-4	0
12	-4	0
13	-4	0
14	-4	0
15	-4	0
16	-4	0
17	-4	0
18	-4	0
19	-4	2
20	-4	11
21	-4	11
22	-4	15
23	-4	59
24	-4	155
25	-4	178
26	-4	281
27	-4	204
28	-4	95
29	-4	191
30	-4	206
31	-4	297
32	-4	486
33	-4	387
34	-4	419
35	-4	522
36	-4	345
37	-4	310
38	-4	343
39	-4	214
40	-4	108
41	-4	44
42	-4	12
43	-4	1
44	-4	0
45	-4	0
46	-4	0
47	-4	0
48	-4	0
49	-4	0
50	-4	0
10	-3	0
11	-3	0
12	-3	0
13	-3	0
14	-3	0
15	-3	0
16	-3	0
17	-3	0
18	-3	4
19	-3	7
20	-3	2
21	-3	11
22	-3	38
23	-3	93
24	-3	135
25	-3	186
26	-3	140
27	-3	96
28	-3	149
29	-3	146
30	-3	228
31	-3	588
32	-3	595
33	-3	772
34	-3	834
35	-3	519
36	-3	374
37	-3	313
38	-3	180
39	-3	130
40	-3	124
41	-3	38
42	-3	6
43	-3	0
44	-3	1
45	-3	0
46	-3	0
47	-3	0
48	-3	0
49	-3	0
50	-3	0
10	-2	0
11	-2	0
12	-2	0
13	-2	0
14	-2	0
15	-2	0
16	-2	0
17	-2	0
18	-2	4
19	-2	1
20	-2	9
21	-2	26
22	-2	90
23	-2	124
24	-2	176
25	-2	113
26	-2	92
27	-2	100
28	-2	120
29	-2	180
30	-2	429
31	-2	450
32	-2	684
33	-2	723
34	-2	475
35	-2	274
36	-2	331
37	-2	195
38	-2	180
39	-2	161
40	-2	103
41	-2	29
42	-2	8
43	-2	0
44	-2	0
45	-2	0
46	-2	0
47	-2	0
48	-2	0
49	-2	0
50	-2	0
10	-1	0
11	-1	0
12	-1	0
13	-1	0
14	-1	0
15	-1	1
16	-1	0
17	-1	1
18	-1	2
19	-1	1
20	-1	19
21	-1	48
22	-1	71
23	-1	135
24	-1	125
25	-1	70
26	-1	105
27	-1	95
28	-1	97
29	-1	189
30	-1	203
31	-1	312
32	-1	381
33	-1	312
34	-1	272
35	-1	327
36	-1	244
37	-1	204
38	-1	239
39	-1	151
40	-1	45
41	-1	25
42	-1	4
43	-1	2
44	-1	0
45	-1	3
46	-1	0
47	-1	0
48	-1	0
49	-1	0
50	-1	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	2
17	0	0
18	0	1
19	0	5
20	0	15
21	0	40
22	0	75
23	0	62
24	0	37
25	0	55
26	0	53
27	0	62
28	0	130
29	0	146
30	0	213
31	0	452
32	0	419
33	0	577
34	0	708
35	0	475
36	0	344
37	0	394
38	0	267
39	0	105
40	0	108
41	0	45
42	0	10
43	0	1
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
10	1	0
11	1	0
12	1	0
13	1	0
14	1	0
15	1	0
16	1	0
17	1	1
18	1	3
19	1	9
20	1	26
21	1	55
22	1	50
23	1	35
24	1	54
25	1	44
26	1	62
27	1	121
28	1	116
29	1	153
30	1	351
31	1	412
32	1	609
33	1	683
34	1	449
35	1	360
36	1	367
37	1	246
38	1	139
39	1	173
40	1	78
41	1	28
42	1	10
43	1	1
44	1	0
45	1	0
46	1	0
47	1	2
48	1	0
49	1	0
50	1	0
10	2	0
11	2	0
12	2	0
13	2	0
14	2	0
15	2	0
16	2	0
17	2	1
18	2	2
19	2	8
20	2	24
21	2	32
22	2	33
23	2	47
24	2	35
25	2	61
26	2	104
27	2	84
28	2	95
29	2	158
30	2	192
31	2	272
32	2	393
33	2	308
34	2	358
35	2	427
36	2	312
37	2	204
38	2	264
39	2	193
40	2	110
41	2	65
42	2	11
43	2	1
44	2	0
45	2	0
46	2	0
47	2	0
48	2	0
49	2	0
50	2	0
10	3	0
11	3	0
12	3	0
13	3	0
14	3	0
15	3	0
16	3	2
17	3	1
18	3	6
19	3	16
20	3	14
21	3	15
22	3	24
23	3	25
24	3	36
25	3	67
26	3	64
27	3	82
28	3	168
29	3	162
30	3	273
31	3	515
32	3	612
33	3	863
34	3	1013
35	3	665
36	3	433
37	3	561
38	3	380
39	3	323
40	3	242
41	3	83
42	3	12
43	3	4
44	3	5
45	3	1
46	3	0
47	3	0
48	3	0
49	3	0
50	3	0
10	4	0
11	4	0
12	4	0
13	4	0
14	4	0
15	4	1
16	4	0
17	4	4
18	4	9
19	4	8
20	4	5
21	4	7
22	4	14
23	4	30
24	4	47
25	4	31
26	4	51
27	4	83
28	4	84
29	4	148
30	4	295
31	4	328
32	4	524
33	4	638
34	4	405
35	4	202
36	4	215
37	4	178
38	4	139
39	4	114
40	4	43
41	4	22
42	4	5
43	4	5
44	4	0
45	4	0
46	4	0
47	4	0
48	4	0
49	4	0
50	4	0
10	5	0
11	5	0
12	5	0
13	5	0
14	5	0
15	5	0
16	5	1
17	5	3
18	5	6
19	5	3
20	5	9
21	5	8
22	5	11
23	5	34
24	5	32
25	5	47
26	5	52
27	5	69
28	5	75
29	5	150
30	5	165
31	5	236
32	5	382
33	5	303
34	5	235
35	5	279
36	5	272
37	5	219
38	5	220
39	5	158
40	5	91
41	5	67
42	5	21
43	5	2
44	5	0
45	5	0
46	5	0
47	5	0
48	5	0
49	5	0
50	5	0
10	6	0
11	6	0
12	6	0
13	6	0
14	6	0
15	6	2
16	6	1
17	6	0
18	6	0
19	6	2
20	6	7
21	6	11
22	6	25
23	6	32
24	6	22
25	6	38
26	6	34
27	6	56
28	6	82
29	6	123
30	6	197
31	6	429
32	6	542
33	6	642
34	6	894
35	6	539
36	6	380
37	6	421
38	6	229
39	6	198
40	6	143
41	6	41
42	6	12
43	6	2
44	6	0
45	6	0
46	6	0
47	6	0
48	6	0
49	6	0
50	6	0
10	7	0
11	7	0
12	7	0
13	7	0
14	7	0
15	7	2
16	7	5
17	7	0
18	7	0
19	7	3
20	7	6
21	7	18
22	7	15
23	7	24
24	7	43
25	7	29
26	7	38
27	7	99
28	7	87
29	7	134
30	7	305
31	7	480
32	7	580
33	7	911
34	7	566
35	7	352
36	7	405
37	7	221
38	7	221
39	7	161
40	7	87
41	7	29
42	7	14
43	7	0
44	7	0
45	7	0
46	7	0
47	7	0
48	7	0
49	7	0
50	7	0
10	8	0
11	8	0
12	8	0
13	8	0
14	8	0
15	8	0
16	8	0
17	8	2
18	8	0
19	8	3
20	8	8
21	8	9
22	8	11
23	8	35
24	8	31
25	8	43
26	8	59
27	8	54
28	8	67
29	8	141
30	8	151
31	8	226
32	8	377
33	8	302
34	8	262
35	8	291
36	8	210
37	8	204
38	8	172
39	8	125
40	8	54
41	8	41
42	8	12
43	8	2
44	8	0
45	8	0
46	8	0
47	8	0
48	8	0
49	8	0
50	8	0
10	9	0
11	9	0
12	9	0
13	9	0
14	9	0
15	9	0
16	9	0
17	9	1
18	9	3
19	9	4
20	9	4
21	9	9
22	9	28
23	9	28
24	9	26
25	9	45
26	9	41
27	9	45
28	9	98
29	9	110
30	9	144
31	9	493
32	9	564
33	9	723
34	9	880
35	9	511
36	9	371
37	9	280
38	9	187
39	9	128
40	9	143
41	9	45
42	9	11
43	9	2
44	9	0
45	9	0
46	9	0
47	9	0
48	9	0
49	9	0
50	9	0
10	10	0
11	10	0
12	10	0
13	10	0
14	10	0
15	10	0
16	10	0
17	10	0
18	10	1
19	10	3
20	10	8
21	10	17
22	10	15
23	10	25
24	10	26
25	10	31
26	10	45
27	10	81
28	10	80
29	10	149
30	10	408
31	10	531
32	10	826
33	10	971
34	10	548
35	10	406
36	10	315
37	10	316
38	10	190
39	10	222
40	10	153
41	10	46
42	10	14
43	10	0
44	10	0
45	10	2
46	10	1
47	10	0
48	10	0
49	10	0
50	10	0
10	11	0
11	11	0
12	11	0
13	11	0
14	11	0
15	11	0
16	11	0
17	11	0
18	11	0
19	11	2
20	11	4
21	11	7
22	11	15
23	11	25
24	11	27
25	11	29
26	11	57
27	11	58
28	11	73
29	11	172
30	11	225
31	11	332
32	11	426
33	11	367
34	11	410
35	11	344
36	11	368
37	11	227
38	11	372
39	11	221
40	11	116
41	11	58
42	11	19
43	11	0
44	11	0
45	11	1
46	11	1
47	11	0
48	11	0
49	11	0
50	11	0
10	12	0
11	12	0
12	12	0
13	12	0
14	12	0
15	12	1
16	12	0
17	12	0
18	12	1
19	12	2
20	12	2
21	12	12
22	12	9
23	12	10
24	12	14
25	12	27
26	12	27
27	12	47
28	12	121
29	12	117
30	12	229
31	12	520
32	12	569
33	12	943
34	12	881
35	12	675
36	12	400
37	12	484
38	12	292
39	12	211
40	12	171
41	12	39
42	12	12
43	12	5
44	12	0
45	12	0
46	12	0
47	12	0
48	12	0
49	12	0
50	12	0
10	13	0
11	13	0
12	13	0
13	13	0
14	13	0
15	13	1
16	13	0
17	13	0
18	13	1
19	13	2
20	13	2
21	13	8
22	13	11
23	13	18
24	13	38
25	13	26
26	13	46
27	13	101
28	13	99
29	13	151
30	13	415
31	13	470
32	13	814
33	13	834
34	13	667
35	13	332
36	13	458
37	13	281
38	13	236
39	13	216
40	13	104
41	13	57
42	13	6
43	13	1
44	13	2
45	13	1
46	13	0
47	13	0
48	13	0
49	13	0
50	13	0
10	14	0
11	14	0
12	14	0
13	14	0
14	14	0
15	14	0
16	14	0
17	14	0
18	14	2
19	14	3
20	14	3
21	14	7
22	14	19
23	14	20
24	14	27
25	14	35
26	14	70
27	14	65
28	14	85
29	14	157
30	14	185
31	14	350
32	14	403
33	14	434
34	14	293
35	14	437
36	14	306
37	14	264
38	14	253
39	14	180
40	14	79
41	14	41
42	14	4
43	14	0
44	14	0
45	14	0
46	14	0
47	14	0
48	14	0
49	14	0
50	14	0
10	15	0
11	15	0
12	15	0
13	15	0
14	15	0
15	15	0
16	15	0
17	15	0
18	15	0
19	15	3
20	15	2
21	15	6
22	15	18
23	15	17
24	15	14
25	15	41
26	15	39
27	15	66
28	15	100
29	15	129
30	15	278
31	15	458
32	15	664
33	15	750
34	15	1178
35	15	753
36	15	437
37	15	368
38	15	226
39	15	176
40	15	136
41	15	66
42	15	16
43	15	0
44	15	0
45	15	0
46	15	0
47	15	1
48	15	0
49	15	0
50	15	0
10	16	0
11	16	0
12	16	0
13	16	0
14	16	0
15	16	0
16	16	0
17	16	0
18	16	0
19	16	2
20	16	2
21	16	9
22	16	16
23	16	13
24	16	37
25	16	26
26	16	39
27	16	89
28	16	92
29	16	210
30	16	403
31	16	628
32	16	752
33	16	1189
34	16	770
35	16	501
36	16	377
37	16	247
38	16	237
39	16	242
40	16	133
41	16	53
42	16	13
43	16	2
44	16	0
45	16	2
46	16	0
47	16	0
48	16	0
49	16	0
50	16	0
10	17	0
11	17	0
12	17	0
13	17	0
14	17	0
15	17	0
16	17	0
17	17	0
18	17	0
19	17	5
20	17	4
21	17	13
22	17	5
23	17	48
24	17	39
25	17	34
26	17	57
27	17	61
28	17	109
29	17	161
30	17	252
31	17	307
32	17	594
33	17	432
34	17	391
35	17	390
36	17	309
37	17	258
38	17	242
39	17	178
40	17	93
41	17	47
42	17	20
43	17	2
44	17	1
45	17	0
46	17	0
47	17	0
48	17	0
49	17	0
50	17	0
10	18	0
11	18	0
12	18	0
13	18	0
14	18	0
15	18	0
16	18	0
17	18	0
18	18	0
19	18	0
20	18	3
21	18	7
22	18	18
23	18	27
24	18	28
25	18	30
26	18	33
27	18	70
28	18	106
29	18	156
30	18	233
31	18	724
32	18	769
33	18	1028
34	18	1151
35	18	668
36	18	468
37	18	413
38	18	247
39	18	205
40	18	136
41	18	92
42	18	9
43	18	0
44	18	3
45	18	1
46	18	0
47	18	0
48	18	1
49	18	0
50	18	0
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	0
16	19	0
17	19	1
18	19	0
19	19	1
20	19	3
21	19	13
22	19	12
23	19	17
24	19	41
25	19	28
26	19	66
27	19	92
28	19	124
29	19	196
30	19	539
31	19	616
32	19	852
33	19	1059
34	19	739
35	19	444
36	19	388
37	19	306
38	19	247
39	19	189
40	19	138
41	19	60
42	19	14
43	19	1
44	19	0
45	19	0
46	19	0
47	19	0
48	19	1
49	19	1
50	19	0
10	20	0
11	20	0
12	20	0
13	20	0
14	20	0
15	20	0
16	20	0
17	20	0
18	20	0
19	20	2
20	20	7
21	20	7
22	20	11
23	20	22
24	20	25
25	20	64
26	20	72
27	20	71
28	20	65
29	20	237
30	20	235
31	20	310
32	20	465
33	20	417
34	20	387
35	20	390
36	20	270
37	20	263
38	20	224
39	20	193
40	20	114
41	20	100
42	20	12
43	20	4
44	20	1
45	20	1
46	20	0
47	20	0
48	20	0
49	20	0
50	20	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	0
15	21	0
16	21	1
17	21	0
18	21	1
19	21	1
20	21	3
21	21	6
22	21	16
23	21	15
24	21	43
25	21	33
26	21	44
27	21	55
28	21	156
29	21	142
30	21	264
31	21	517
32	21	730
33	21	985
34	21	1098
35	21	744
36	21	437
37	21	356
38	21	291
39	21	166
40	21	201
41	21	65
42	21	5
43	21	2
44	21	1
45	21	0
46	21	0
47	21	0
48	21	0
49	21	0
50	21	0
10	22	0
11	22	0
12	22	0
13	22	0
14	22	0
15	22	0
16	22	0
17	22	1
18	22	2
19	22	1
20	22	4
21	22	6
22	22	11
23	22	24
24	22	45
25	22	48
26	22	50
27	22	122
28	22	120
29	22	191
30	22	443
31	22	637
32	22	954
33	22	1049
34	22	664
35	22	417
36	22	408
37	22	316
38	22	230
39	22	276
40	22	118
41	22	57
42	22	12
43	22	3
44	22	0
45	22	0
46	22	0
47	22	0
48	22	0
49	22	0
50	22	0
10	23	0
11	23	0
12	23	0
13	23	0
14	23	0
15	23	0
16	23	0
17	23	0
18	23	0
19	23	0
20	23	8
21	23	6
22	23	18
23	23	28
24	23	38
25	23	39
26	23	80
27	23	65
28	23	94
29	23	174
30	23	238
31	23	382
32	23	447
33	23	418
34	23	353
35	23	433
36	23	341
37	23	286
38	23	359
39	23	171
40	23	95
41	23	51
42	23	16
43	23	5
44	23	0
45	23	0
46	23	1
47	23	2
48	23	0
49	23	0
50	23	0
10	24	0
11	24	0
12	24	0
13	24	0
14	24	0
15	24	0
16	24	0
17	24	0
18	24	0
19	24	1
20	24	3
21	24	8
22	24	24
23	24	20
24	24	20
25	24	53
26	24	54
27	24	81
28	24	140
29	24	152
30	24	321
31	24	547
32	24	667
33	24	899
34	24	1174
35	24	763
36	24	407
37	24	467
38	24	253
39	24	184
40	24	162
41	24	85
42	24	12
43	24	2
44	24	0
45	24	1
46	24	0
47	24	0
48	24	0
49	24	0
50	24	0
10	25	0
11	25	0
12	25	0
13	25	0
14	25	0
15	25	2
16	25	0
17	25	0
18	25	0
19	25	2
20	25	3
21	25	9
22	25	13
23	25	14
24	25	45
25	25	35
26	25	52
27	25	105
28	25	121
29	25	194
30	25	459
31	25	557
32	25	879
33	25	1149
34	25	775
35	25	446
36	25	455
37	25	250
38	25	233
39	25	254
40	25	175
41	25	54
42	25	11
43	25	1
44	25	1
45	25	2
46	25	0
47	25	0
48	25	0
49	25	0
50	25	0
10	26	0
11	26	0
12	26	0
13	26	0
14	26	0
15	26	0
16	26	0
17	26	0
18	26	0
19	26	0
20	26	3
21	26	8
22	26	19
23	26	28
24	26	32
25	26	43
26	26	46
27	26	80
28	26	83
29	26	174
30	26	224
31	26	341
32	26	536
33	26	484
34	26	448
35	26	528
36	26	284
37	26	267
38	26	308
39	26	217
40	26	106
41	26	59
42	26	14
43	26	1
44	26	1
45	26	1
46	26	0
47	26	0
48	26	0
49	26	0
50	26	0
10	27	0
11	27	0
12	27	0
13	27	0
14	27	0
15	27	0
16	27	1
17	27	0
18	27	0
19	27	3
20	27	12
21	27	7
22	27	23
23	27	14
24	27	25
25	27	43
26	27	68
27	27	63
28	27	136
29	27	131
30	27	279
