# Created by: riboviz
# Date: 2025-10-03 21:18:02.910507
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
ReadLen	Pos	Counts
27	-21	143
28	-21	810
29	-21	903
30	-21	331
31	-21	107
32	-21	36
33	-21	0
34	-21	0
35	-21	0
36	-21	0
37	-21	0
38	-21	0
39	-21	0
40	-21	0
41	-21	0
42	-21	0
43	-21	0
44	-21	0
45	-21	0
46	-21	0
47	-21	0
48	-21	0
49	-21	0
50	-21	0
10	-20	0
11	-20	0
12	-20	0
13	-20	0
14	-20	0
15	-20	0
16	-20	0
17	-20	0
18	-20	0
19	-20	0
20	-20	0
21	-20	0
22	-20	0
23	-20	0
24	-20	1
25	-20	5
26	-20	12
27	-20	136
28	-20	746
29	-20	671
30	-20	519
31	-20	255
32	-20	42
33	-20	0
34	-20	0
35	-20	0
36	-20	0
37	-20	0
38	-20	0
39	-20	0
40	-20	0
41	-20	0
42	-20	0
43	-20	0
44	-20	0
45	-20	0
46	-20	0
47	-20	0
48	-20	0
49	-20	0
50	-20	0
10	-19	0
11	-19	0
12	-19	0
13	-19	0
14	-19	0
15	-19	0
16	-19	0
17	-19	0
18	-19	0
19	-19	0
20	-19	0
21	-19	0
22	-19	1
23	-19	0
24	-19	2
25	-19	3
26	-19	13
27	-19	144
28	-19	705
29	-19	830
30	-19	613
31	-19	198
32	-19	29
33	-19	0
34	-19	0
35	-19	0
36	-19	0
37	-19	0
38	-19	0
39	-19	0
40	-19	0
41	-19	0
42	-19	0
43	-19	0
44	-19	0
45	-19	0
46	-19	0
47	-19	0
48	-19	0
49	-19	0
50	-19	0
10	-18	0
11	-18	0
12	-18	0
13	-18	0
14	-18	0
15	-18	0
16	-18	0
17	-18	0
18	-18	0
19	-18	0
20	-18	0
21	-18	0
22	-18	0
23	-18	0
24	-18	1
25	-18	3
26	-18	24
27	-18	312
28	-18	1010
29	-18	1175
30	-18	713
31	-18	217
32	-18	36
33	-18	0
34	-18	0
35	-18	0
36	-18	0
37	-18	0
38	-18	0
39	-18	0
40	-18	0
41	-18	0
42	-18	0
43	-18	0
44	-18	0
45	-18	0
46	-18	0
47	-18	0
48	-18	0
49	-18	0
50	-18	0
10	-17	0
11	-17	0
12	-17	0
13	-17	0
14	-17	0
15	-17	0
16	-17	0
17	-17	0
18	-17	0
19	-17	0
20	-17	0
21	-17	0
22	-17	1
23	-17	1
24	-17	0
25	-17	1
26	-17	38
27	-17	155
28	-17	622
29	-17	818
30	-17	405
31	-17	199
32	-17	32
33	-17	0
34	-17	0
35	-17	0
36	-17	0
37	-17	0
38	-17	0
39	-17	0
40	-17	0
41	-17	0
42	-17	0
43	-17	0
44	-17	0
45	-17	0
46	-17	0
47	-17	0
48	-17	0
49	-17	0
50	-17	0
10	-16	0
11	-16	0
12	-16	0
13	-16	0
14	-16	0
15	-16	0
16	-16	0
17	-16	0
18	-16	0
19	-16	0
20	-16	0
21	-16	0
22	-16	9
23	-16	1
24	-16	2
25	-16	8
26	-16	18
27	-16	116
28	-16	694
29	-16	683
30	-16	350
31	-16	77
32	-16	16
33	-16	0
34	-16	0
35	-16	0
36	-16	0
37	-16	0
38	-16	0
39	-16	0
40	-16	0
41	-16	0
42	-16	0
43	-16	0
44	-16	0
45	-16	0
46	-16	0
47	-16	0
48	-16	0
49	-16	0
50	-16	0
10	-15	0
11	-15	0
12	-15	0
13	-15	0
14	-15	0
15	-15	0
16	-15	0
17	-15	0
18	-15	0
19	-15	0
20	-15	0
21	-15	7
22	-15	0
23	-15	0
24	-15	4
25	-15	3
26	-15	19
27	-15	107
28	-15	422
29	-15	609
30	-15	227
31	-15	99
32	-15	58
33	-15	0
34	-15	0
35	-15	0
36	-15	0
37	-15	0
38	-15	0
39	-15	0
40	-15	0
41	-15	0
42	-15	0
43	-15	0
44	-15	0
45	-15	0
46	-15	0
47	-15	0
48	-15	0
49	-15	0
50	-15	0
10	-14	0
11	-14	0
12	-14	0
13	-14	0
14	-14	0
15	-14	0
16	-14	0
17	-14	0
18	-14	0
19	-14	0
20	-14	4
21	-14	0
22	-14	2
23	-14	0
24	-14	3
25	-14	87
26	-14	100
27	-14	156
28	-14	876
29	-14	517
30	-14	424
31	-14	306
32	-14	109
33	-14	0
34	-14	0
35	-14	0
36	-14	0
37	-14	0
38	-14	0
39	-14	0
40	-14	0
41	-14	0
42	-14	0
43	-14	0
44	-14	0
45	-14	0
46	-14	0
47	-14	0
48	-14	0
49	-14	0
50	-14	0
10	-13	0
11	-13	0
12	-13	0
13	-13	0
14	-13	0
15	-13	0
16	-13	0
17	-13	0
18	-13	0
19	-13	2
20	-13	0
21	-13	0
22	-13	0
23	-13	1
24	-13	4
25	-13	2
26	-13	9
27	-13	148
28	-13	395
29	-13	850
30	-13	4013
31	-13	2657
32	-13	706
33	-13	0
34	-13	0
35	-13	0
36	-13	0
37	-13	0
38	-13	0
39	-13	0
40	-13	0
41	-13	0
42	-13	0
43	-13	0
44	-13	0
45	-13	0
46	-13	0
47	-13	0
48	-13	0
49	-13	0
50	-13	0
10	-12	0
11	-12	0
12	-12	0
13	-12	0
14	-12	0
15	-12	0
16	-12	1
17	-12	0
18	-12	20
19	-12	0
20	-12	0
21	-12	0
22	-12	1
23	-12	1
24	-12	2
25	-12	7
26	-12	80
27	-12	539
28	-12	2646
29	-12	72001
30	-12	37672
31	-12	17767
32	-12	2498
33	-12	0
34	-12	0
35	-12	0
36	-12	0
37	-12	0
38	-12	0
39	-12	0
40	-12	0
41	-12	0
42	-12	0
43	-12	0
44	-12	0
45	-12	0
46	-12	0
47	-12	0
48	-12	0
49	-12	0
50	-12	0
10	-11	0
11	-11	0
12	-11	0
13	-11	0
14	-11	0
15	-11	0
16	-11	0
17	-11	18
18	-11	0
19	-11	0
20	-11	0
21	-11	0
22	-11	1
23	-11	1
24	-11	1
25	-11	9
26	-11	172
27	-11	2906
28	-11	121769
29	-11	63584
30	-11	28007
31	-11	5198
32	-11	1249
33	-11	0
34	-11	0
35	-11	0
36	-11	0
37	-11	0
38	-11	0
39	-11	0
40	-11	0
41	-11	0
42	-11	0
43	-11	0
44	-11	0
45	-11	0
46	-11	0
47	-11	0
48	-11	0
49	-11	0
50	-11	0
10	-10	0
11	-10	0
12	-10	0
13	-10	0
14	-10	0
15	-10	0
16	-10	15
17	-10	0
18	-10	0
19	-10	0
20	-10	0
21	-10	0
22	-10	0
23	-10	3
24	-10	4
25	-10	13
26	-10	298
27	-10	26409
28	-10	16090
29	-10	7653
30	-10	2319
31	-10	888
32	-10	559
33	-10	0
34	-10	0
35	-10	0
36	-10	0
37	-10	0
38	-10	0
39	-10	0
40	-10	0
41	-10	0
42	-10	0
43	-10	0
44	-10	0
45	-10	0
46	-10	0
47	-10	0
48	-10	0
49	-10	0
50	-10	0
10	-9	0
11	-9	0
12	-9	0
13	-9	0
14	-9	0
15	-9	1
16	-9	0
17	-9	0
18	-9	0
19	-9	1
20	-9	0
21	-9	0
22	-9	1
23	-9	0
24	-9	9
25	-9	39
26	-9	2544
27	-9	2297
28	-9	2696
29	-9	29492
30	-9	15720
31	-9	7645
32	-9	1106
33	-9	0
34	-9	0
35	-9	0
36	-9	0
37	-9	0
38	-9	0
39	-9	0
40	-9	0
41	-9	0
42	-9	0
43	-9	0
44	-9	0
45	-9	0
46	-9	0
47	-9	0
48	-9	0
49	-9	0
50	-9	0
10	-8	0
11	-8	0
12	-8	0
13	-8	0
14	-8	0
15	-8	1
16	-8	0
17	-8	0
18	-8	1
19	-8	0
20	-8	1
21	-8	0
22	-8	1
23	-8	1
24	-8	17
25	-8	626
26	-8	538
27	-8	1733
28	-8	55772
29	-8	31630
30	-8	14425
31	-8	2613
32	-8	454
33	-8	0
34	-8	0
35	-8	0
36	-8	0
37	-8	0
38	-8	0
39	-8	0
40	-8	0
41	-8	0
42	-8	0
43	-8	0
44	-8	0
45	-8	0
46	-8	0
47	-8	0
48	-8	0
49	-8	0
50	-8	0
10	-7	0
11	-7	0
12	-7	0
13	-7	0
14	-7	0
15	-7	0
16	-7	0
17	-7	0
18	-7	0
19	-7	0
20	-7	1
21	-7	0
22	-7	0
23	-7	2
24	-7	309
25	-7	221
26	-7	286
27	-7	10914
28	-7	7469
29	-7	4165
30	-7	1713
31	-7	856
32	-7	291
33	-7	0
34	-7	0
35	-7	0
36	-7	0
37	-7	0
38	-7	0
39	-7	0
40	-7	0
41	-7	0
42	-7	0
43	-7	0
44	-7	0
45	-7	0
46	-7	0
47	-7	0
48	-7	0
49	-7	0
50	-7	0
10	-6	0
11	-6	0
12	-6	0
13	-6	0
14	-6	0
15	-6	0
16	-6	0
17	-6	0
18	-6	0
19	-6	0
20	-6	0
21	-6	0
22	-6	2
23	-6	116
24	-6	115
25	-6	86
26	-6	1044
27	-6	1359
28	-6	2109
29	-6	23856
30	-6	15778
31	-6	6949
32	-6	939
33	-6	0
34	-6	0
35	-6	0
36	-6	0
37	-6	0
38	-6	0
39	-6	0
40	-6	0
41	-6	0
42	-6	0
43	-6	0
44	-6	0
45	-6	0
46	-6	0
47	-6	0
48	-6	0
49	-6	0
50	-6	0
10	-5	0
11	-5	0
12	-5	0
13	-5	0
14	-5	0
15	-5	0
16	-5	1
17	-5	0
18	-5	0
19	-5	0
20	-5	0
21	-5	0
22	-5	54
23	-5	53
24	-5	34
25	-5	212
26	-5	246
27	-5	1145
28	-5	39953
29	-5	26158
30	-5	11448
31	-5	2247
32	-5	409
33	-5	0
34	-5	0
35	-5	0
36	-5	0
37	-5	0
38	-5	0
39	-5	0
40	-5	0
41	-5	0
42	-5	0
43	-5	0
44	-5	0
45	-5	0
46	-5	0
47	-5	0
48	-5	0
49	-5	0
50	-5	0
10	-4	0
11	-4	0
12	-4	0
13	-4	0
14	-4	0
15	-4	0
16	-4	0
17	-4	0
18	-4	0
19	-4	0
20	-4	1
21	-4	24
22	-4	31
23	-4	24
24	-4	101
25	-4	80
26	-4	148
27	-4	6930
28	-4	6234
29	-4	3304
30	-4	1808
31	-4	842
32	-4	295
33	-4	0
34	-4	0
35	-4	0
36	-4	0
37	-4	0
38	-4	0
39	-4	0
40	-4	0
41	-4	0
42	-4	0
43	-4	0
44	-4	0
45	-4	0
46	-4	0
47	-4	0
48	-4	0
49	-4	0
50	-4	0
10	-3	0
11	-3	0
12	-3	0
13	-3	0
14	-3	0
15	-3	0
16	-3	0
17	-3	0
18	-3	0
19	-3	0
20	-3	11
21	-3	8
22	-3	7
23	-3	40
24	-3	31
25	-3	29
26	-3	606
27	-3	1068
28	-3	2208
29	-3	35656
30	-3	21737
31	-3	8676
32	-3	1298
33	-3	0
34	-3	0
35	-3	0
36	-3	0
37	-3	0
38	-3	0
39	-3	0
40	-3	0
41	-3	0
42	-3	0
43	-3	0
44	-3	0
45	-3	0
46	-3	0
47	-3	0
48	-3	0
49	-3	0
50	-3	0
10	-2	0
11	-2	0
12	-2	0
13	-2	0
14	-2	0
15	-2	0
16	-2	0
17	-2	0
18	-2	0
19	-2	3
20	-2	5
21	-2	5
22	-2	26
23	-2	14
24	-2	15
25	-2	135
26	-2	213
27	-2	1372
28	-2	46473
29	-2	29541
30	-2	11843
31	-2	2280
32	-2	414
33	-2	0
34	-2	0
35	-2	0
36	-2	0
37	-2	0
38	-2	0
39	-2	0
40	-2	0
41	-2	0
42	-2	0
43	-2	0
44	-2	0
45	-2	0
46	-2	0
47	-2	0
48	-2	0
49	-2	0
50	-2	0
10	-1	0
11	-1	0
12	-1	0
13	-1	0
14	-1	0
15	-1	0
16	-1	0
17	-1	0
18	-1	2
19	-1	5
20	-1	1
21	-1	8
22	-1	9
23	-1	8
24	-1	61
25	-1	59
26	-1	172
27	-1	8540
28	-1	7325
29	-1	3029
30	-1	1040
31	-1	367
32	-1	164
33	-1	0
34	-1	0
35	-1	0
36	-1	0
37	-1	0
38	-1	0
39	-1	0
40	-1	0
41	-1	0
42	-1	0
43	-1	0
44	-1	0
45	-1	0
46	-1	0
47	-1	0
48	-1	0
49	-1	0
50	-1	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	2
18	0	0
19	0	3
20	0	1
21	0	6
22	0	4
23	0	22
24	0	49
25	0	32
26	0	858
27	0	1375
28	0	1860
29	0	20698
30	0	12122
31	0	4984
32	0	886
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
10	1	0
11	1	0
12	1	0
13	1	0
14	1	0
15	1	0
16	1	2
17	1	1
18	1	0
19	1	7
20	1	1
21	1	3
22	1	16
23	1	17
24	1	12
25	1	167
26	1	281
27	1	1665
28	1	62408
29	1	36076
30	1	14995
31	1	3014
32	1	614
33	1	0
34	1	0
35	1	0
36	1	0
37	1	0
38	1	0
39	1	0
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	1	0
49	1	0
50	1	0
10	2	0
11	2	0
12	2	0
13	2	0
14	2	0
15	2	0
16	2	0
17	2	1
18	2	2
19	2	1
20	2	0
21	2	5
22	2	9
23	2	11
24	2	70
25	2	64
26	2	196
27	2	10655
28	2	7836
29	2	4056
30	2	3742
31	2	1897
32	2	523
33	2	0
34	2	0
35	2	0
36	2	0
37	2	0
38	2	0
39	2	0
40	2	0
41	2	0
42	2	0
43	2	0
44	2	0
45	2	0
46	2	0
47	2	0
48	2	0
49	2	0
50	2	0
10	3	0
11	3	0
12	3	0
13	3	0
14	3	0
15	3	0
16	3	0
17	3	0
18	3	0
19	3	1
20	3	2
21	3	1
22	3	6
23	3	27
24	3	47
25	3	47
26	3	970
27	3	1122
28	3	1714
29	3	33045
30	3	20541
31	3	8314
32	3	1238
33	3	0
34	3	0
35	3	0
36	3	0
37	3	0
38	3	0
39	3	0
40	3	0
41	3	0
42	3	0
43	3	0
44	3	0
45	3	0
46	3	0
47	3	0
48	3	0
49	3	0
50	3	0
10	4	0
11	4	0
12	4	0
13	4	0
14	4	0
15	4	0
16	4	1
17	4	0
18	4	2
19	4	1
20	4	0
21	4	5
22	4	9
23	4	12
24	4	12
25	4	169
26	4	229
27	4	1214
28	4	46802
29	4	29012
30	4	11604
31	4	2474
32	4	456
33	4	0
34	4	0
35	4	0
36	4	0
37	4	0
38	4	0
39	4	0
40	4	0
41	4	0
42	4	0
43	4	0
44	4	0
45	4	0
46	4	0
47	4	0
48	4	0
49	4	0
50	4	0
10	5	0
11	5	0
12	5	0
13	5	0
14	5	0
15	5	0
16	5	0
17	5	0
18	5	0
19	5	0
20	5	0
21	5	6
22	5	13
23	5	12
24	5	84
25	5	77
26	5	160
27	5	12421
28	5	10485
29	5	4597
30	5	2147
31	5	885
32	5	317
33	5	0
34	5	0
35	5	0
36	5	0
37	5	0
38	5	0
39	5	0
40	5	0
41	5	0
42	5	0
43	5	0
44	5	0
45	5	0
46	5	0
47	5	0
48	5	0
49	5	0
50	5	0
10	6	0
11	6	0
12	6	0
13	6	0
14	6	0
15	6	1
16	6	0
17	6	1
18	6	2
19	6	0
20	6	2
21	6	3
22	6	2
23	6	31
24	6	26
25	6	23
26	6	1024
27	6	1447
28	6	1896
29	6	27286
30	6	16226
31	6	6497
32	6	1068
33	6	0
34	6	0
35	6	0
36	6	0
37	6	0
38	6	0
39	6	0
40	6	0
41	6	0
42	6	0
43	6	0
44	6	0
45	6	0
46	6	0
47	6	0
48	6	0
49	6	0
50	6	0
10	7	0
11	7	0
12	7	0
13	7	0
14	7	0
15	7	0
16	7	0
17	7	0
18	7	1
19	7	0
20	7	0
21	7	5
22	7	9
23	7	8
24	7	10
25	7	189
26	7	269
27	7	1262
28	7	50536
29	7	30846
30	7	12653
31	7	2305
32	7	447
33	7	0
34	7	0
35	7	0
36	7	0
37	7	0
38	7	0
39	7	0
40	7	0
41	7	0
42	7	0
43	7	0
44	7	0
45	7	0
46	7	0
47	7	0
48	7	0
49	7	0
50	7	0
10	8	0
11	8	0
12	8	0
13	8	0
14	8	0
15	8	0
16	8	0
17	8	0
18	8	0
19	8	2
20	8	0
21	8	4
22	8	5
23	8	3
24	8	87
25	8	85
26	8	192
27	8	10183
28	8	8010
29	8	4131
30	8	2091
31	8	969
32	8	324
33	8	0
34	8	0
35	8	0
36	8	0
37	8	0
38	8	0
39	8	0
40	8	0
41	8	0
42	8	0
43	8	0
44	8	0
45	8	0
46	8	0
47	8	0
48	8	0
49	8	0
50	8	0
10	9	0
11	9	0
12	9	0
13	9	0
14	9	0
15	9	0
16	9	0
17	9	1
18	9	0
19	9	0
20	9	3
21	9	3
22	9	6
23	9	30
24	9	36
25	9	26
26	9	896
27	9	1122
28	9	1808
29	9	25754
30	9	14785
31	9	6796
32	9	956
33	9	0
34	9	0
35	9	0
36	9	0
37	9	0
38	9	0
39	9	0
40	9	0
41	9	0
42	9	0
43	9	0
44	9	0
45	9	0
46	9	0
47	9	0
48	9	0
49	9	0
50	9	0
10	10	0
11	10	0
12	10	0
13	10	0
14	10	0
15	10	0
16	10	0
17	10	0
18	10	0
19	10	0
20	10	2
21	10	4
22	10	12
23	10	17
24	10	18
25	10	201
26	10	234
27	10	1333
28	10	49962
29	10	29640
30	10	13248
31	10	2645
32	10	527
33	10	0
34	10	0
35	10	0
36	10	0
37	10	0
38	10	0
39	10	0
40	10	0
41	10	0
42	10	0
43	10	0
44	10	0
45	10	0
46	10	0
47	10	0
48	10	0
49	10	0
50	10	0
10	11	0
11	11	0
12	11	0
13	11	0
14	11	0
15	11	0
16	11	0
17	11	0
18	11	1
19	11	0
20	11	0
21	11	2
22	11	10
23	11	8
24	11	76
25	11	90
26	11	171
27	11	9618
28	11	7851
29	11	4218
30	11	2056
31	11	890
32	11	296
33	11	0
34	11	0
35	11	0
36	11	0
37	11	0
38	11	0
39	11	0
40	11	0
41	11	0
42	11	0
43	11	0
44	11	0
45	11	0
46	11	0
47	11	0
48	11	0
49	11	0
50	11	0
10	12	0
11	12	0
12	12	0
13	12	0
14	12	0
15	12	0
16	12	0
17	12	0
18	12	0
19	12	0
20	12	7
21	12	1
22	12	3
23	12	34
24	12	43
25	12	25
26	12	811
27	12	1097
28	12	1899
29	12	25087
30	12	14834
31	12	6014
32	12	897
33	12	0
34	12	0
35	12	0
36	12	0
37	12	0
38	12	0
39	12	0
40	12	0
41	12	0
42	12	0
43	12	0
44	12	0
45	12	0
46	12	0
47	12	0
48	12	0
49	12	0
50	12	0
10	13	0
11	13	0
12	13	0
13	13	0
14	13	0
15	13	1
16	13	0
17	13	1
18	13	0
19	13	2
20	13	2
21	13	3
22	13	12
23	13	23
24	13	10
25	13	162
26	13	235
27	13	1395
28	13	50075
29	13	31293
30	13	12601
31	13	2669
32	13	509
33	13	0
34	13	0
35	13	0
36	13	0
37	13	0
38	13	0
39	13	0
40	13	0
41	13	0
42	13	0
43	13	0
44	13	0
45	13	0
46	13	0
47	13	0
48	13	0
49	13	0
50	13	0
10	14	0
11	14	0
12	14	0
13	14	0
14	14	0
15	14	0
16	14	0
17	14	0
18	14	3
19	14	2
20	14	0
21	14	2
22	14	4
23	14	7
24	14	76
25	14	55
26	14	169
27	14	9722
28	14	8618
29	14	3922
30	14	2146
31	14	1203
32	14	375
33	14	0
34	14	0
35	14	0
36	14	0
37	14	0
38	14	0
39	14	0
40	14	0
41	14	0
42	14	0
43	14	0
44	14	0
45	14	0
46	14	0
47	14	0
48	14	0
49	14	0
50	14	0
10	15	0
11	15	0
12	15	0
13	15	0
14	15	0
15	15	0
16	15	0
17	15	0
18	15	0
19	15	0
20	15	0
21	15	3
22	15	6
23	15	23
24	15	20
25	15	26
26	15	732
27	15	1014
28	15	1774
29	15	26643
30	15	18905
31	15	7219
32	15	1302
33	15	0
34	15	0
35	15	0
36	15	0
37	15	0
38	15	0
39	15	0
40	15	0
41	15	0
42	15	0
43	15	0
44	15	0
45	15	0
46	15	0
47	15	0
48	15	0
49	15	0
50	15	0
10	16	0
11	16	0
12	16	0
13	16	0
14	16	0
15	16	0
16	16	0
17	16	1
18	16	0
19	16	2
20	16	0
21	16	0
22	16	15
23	16	15
24	16	10
25	16	182
26	16	209
27	16	1171
28	16	47565
29	16	32050
30	16	12986
31	16	2865
32	16	467
33	16	0
34	16	0
35	16	0
36	16	0
37	16	0
38	16	0
39	16	0
40	16	0
41	16	0
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	0
49	16	0
50	16	0
10	17	0
11	17	0
12	17	0
13	17	0
14	17	0
15	17	0
16	17	0
17	17	0
18	17	0
19	17	0
20	17	0
21	17	4
22	17	0
23	17	8
24	17	80
25	17	88
26	17	153
27	17	9000
28	17	9824
29	17	4506
30	17	2071
31	17	803
32	17	340
33	17	0
34	17	0
35	17	0
36	17	0
37	17	0
38	17	0
39	17	0
40	17	0
41	17	0
42	17	0
43	17	0
44	17	0
45	17	0
46	17	0
47	17	0
48	17	0
49	17	0
50	17	0
10	18	0
11	18	0
12	18	0
13	18	0
14	18	0
15	18	0
16	18	0
17	18	0
18	18	0
19	18	1
20	18	1
21	18	6
22	18	3
23	18	39
24	18	53
25	18	33
26	18	804
27	18	1425
28	18	1921
29	18	25444
30	18	14918
31	18	6247
32	18	1027
33	18	0
34	18	0
35	18	0
36	18	0
37	18	0
38	18	0
39	18	0
40	18	0
41	18	0
42	18	0
43	18	0
44	18	0
45	18	0
46	18	0
47	18	0
48	18	0
49	18	0
50	18	0
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	0
16	19	0
17	19	0
18	19	0
19	19	0
20	19	1
21	19	1
22	19	5
23	19	11
24	19	15
25	19	179
26	19	274
27	19	1331
28	19	47294
29	19	29563
30	19	11941
31	19	2497
32	19	515
33	19	0
34	19	0
35	19	0
36	19	0
37	19	0
38	19	0
39	19	0
40	19	0
41	19	0
42	19	0
43	19	0
44	19	0
45	19	0
46	19	0
47	19	0
48	19	0
49	19	0
50	19	0
10	20	0
11	20	0
12	20	0
13	20	0
14	20	0
15	20	0
16	20	0
17	20	0
18	20	2
19	20	1
20	20	0
21	20	6
22	20	4
23	20	18
24	20	92
25	20	94
26	20	200
27	20	9050
28	20	7853
29	20	4124
30	20	1954
31	20	801
32	20	377
33	20	0
34	20	0
35	20	0
36	20	0
37	20	0
38	20	0
39	20	0
40	20	0
41	20	0
42	20	0
43	20	0
44	20	0
45	20	0
46	20	0
47	20	0
48	20	0
49	20	0
50	20	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	0
15	21	0
16	21	0
17	21	0
18	21	0
19	21	1
20	21	1
21	21	1
22	21	2
23	21	33
24	21	47
25	21	35
26	21	825
27	21	1066
28	21	1820
29	21	24392
30	21	13240
31	21	5762
32	21	866
33	21	0
34	21	0
35	21	0
36	21	0
37	21	0
38	21	0
39	21	0
40	21	0
41	21	0
42	21	0
43	21	0
44	21	0
45	21	0
46	21	0
47	21	0
48	21	0
49	21	0
50	21	0
10	22	0
11	22	0
12	22	0
13	22	0
14	22	0
15	22	0
16	22	0
17	22	0
18	22	0
19	22	1
20	22	3
21	22	3
22	22	5
23	22	13
24	22	10
25	22	182
26	22	227
27	22	1391
28	22	48143
29	22	26604
30	22	11347
31	22	2548
32	22	488
33	22	0
34	22	0
35	22	0
36	22	0
37	22	0
38	22	0
39	22	0
40	22	0
41	22	0
42	22	0
43	22	0
44	22	0
45	22	0
46	22	0
47	22	0
48	22	0
49	22	0
50	22	0
10	23	0
11	23	0
12	23	0
13	23	0
14	23	0
15	23	0
16	23	1
17	23	0
18	23	3
19	23	1
20	23	0
21	23	8
22	23	7
23	23	6
24	23	67
25	23	60
26	23	153
27	23	9151
28	23	6772
29	23	3488
30	23	2143
31	23	888
32	23	382
33	23	0
34	23	0
35	23	0
36	23	0
37	23	0
38	23	0
39	23	0
40	23	0
41	23	0
42	23	0
43	23	0
44	23	0
45	23	0
46	23	0
47	23	0
48	23	0
49	23	0
50	23	0
10	24	0
11	24	0
12	24	0
13	24	0
14	24	0
15	24	0
16	24	0
17	24	0
18	24	2
19	24	0
20	24	1
21	24	4
22	24	8
23	24	21
24	24	29
25	24	31
26	24	822
27	24	807
28	24	1638
29	24	25392
30	24	15264
31	24	6442
32	24	992
33	24	0
34	24	0
35	24	0
36	24	0
37	24	0
38	24	0
39	24	0
40	24	0
41	24	0
42	24	0
43	24	0
44	24	0
45	24	0
46	24	0
47	24	0
48	24	0
49	24	0
50	24	0
10	25	0
11	25	0
12	25	0
13	25	0
14	25	0
15	25	0
16	25	0
17	25	2
18	25	0
19	25	0
20	25	1
21	25	1
22	25	10
23	25	7
24	25	15
25	25	154
26	25	216
27	25	1207
28	25	45989
29	25	28883
30	25	12447
31	25	2438
32	25	546
33	25	0
34	25	0
35	25	0
36	25	0
37	25	0
38	25	0
39	25	0
40	25	0
41	25	0
42	25	0
43	25	0
44	25	0
45	25	0
46	25	0
47	25	0
48	25	0
49	25	0
50	25	0
10	26	0
11	26	0
12	26	0
13	26	0
14	26	0
15	26	0
16	26	0
17	26	0
18	26	3
19	26	0
20	26	1
21	26	1
22	26	5
23	26	5
24	26	72
25	26	57
26	26	138
27	26	8139
28	26	7431
29	26	3750
30	26	2006
31	26	937
32	26	349
33	26	0
34	26	0
35	26	0
36	26	0
37	26	0
38	26	0
39	26	0
40	26	0
41	26	0
42	26	0
43	26	0
44	26	0
45	26	0
46	26	0
