# Created by: riboviz
# Date: 2025-09-09 20:42:14.492726
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit c69a18f5feba3740b5dc9c6bee1fcb94cf3a0b6c date 2025-09-09 22:52:57 GMT
ReadLen	Pos	Counts
27	-21	48
28	-21	168
29	-21	126
30	-21	47
31	-21	17
32	-21	5
33	-21	1
34	-21	0
35	-21	0
36	-21	0
37	-21	0
38	-21	0
39	-21	0
40	-21	0
41	-21	0
42	-21	1
43	-21	0
44	-21	0
45	-21	0
46	-21	0
47	-21	0
48	-21	0
49	-21	0
50	-21	0
10	-20	0
11	-20	0
12	-20	0
13	-20	0
14	-20	0
15	-20	0
16	-20	0
17	-20	0
18	-20	6
19	-20	7
20	-20	7
21	-20	11
22	-20	4
23	-20	3
24	-20	11
25	-20	6
26	-20	10
27	-20	30
28	-20	101
29	-20	99
30	-20	59
31	-20	32
32	-20	9
33	-20	0
34	-20	0
35	-20	1
36	-20	0
37	-20	0
38	-20	0
39	-20	0
40	-20	0
41	-20	0
42	-20	0
43	-20	0
44	-20	0
45	-20	0
46	-20	1
47	-20	0
48	-20	0
49	-20	0
50	-20	0
10	-19	0
11	-19	0
12	-19	0
13	-19	0
14	-19	0
15	-19	0
16	-19	0
17	-19	2
18	-19	4
19	-19	7
20	-19	12
21	-19	5
22	-19	5
23	-19	8
24	-19	15
25	-19	4
26	-19	18
27	-19	26
28	-19	109
29	-19	148
30	-19	228
31	-19	246
32	-19	12
33	-19	0
34	-19	1
35	-19	1
36	-19	1
37	-19	1
38	-19	1
39	-19	0
40	-19	0
41	-19	0
42	-19	0
43	-19	0
44	-19	0
45	-19	0
46	-19	0
47	-19	0
48	-19	0
49	-19	0
50	-19	0
10	-18	0
11	-18	0
12	-18	0
13	-18	0
14	-18	0
15	-18	0
16	-18	0
17	-18	1
18	-18	5
19	-18	13
20	-18	5
21	-18	10
22	-18	13
23	-18	10
24	-18	16
25	-18	17
26	-18	21
27	-18	51
28	-18	152
29	-18	556
30	-18	2351
31	-18	1974
32	-18	75
33	-18	4
34	-18	0
35	-18	3
36	-18	0
37	-18	0
38	-18	0
39	-18	0
40	-18	0
41	-18	0
42	-18	0
43	-18	0
44	-18	0
45	-18	0
46	-18	0
47	-18	0
48	-18	0
49	-18	0
50	-18	0
10	-17	0
11	-17	0
12	-17	0
13	-17	0
14	-17	0
15	-17	0
16	-17	0
17	-17	1
18	-17	2
19	-17	8
20	-17	2
21	-17	12
22	-17	19
23	-17	11
24	-17	5
25	-17	15
26	-17	15
27	-17	18
28	-17	79
29	-17	130
30	-17	64
31	-17	12
32	-17	7
33	-17	1
34	-17	0
35	-17	0
36	-17	0
37	-17	0
38	-17	0
39	-17	0
40	-17	0
41	-17	0
42	-17	1
43	-17	0
44	-17	0
45	-17	0
46	-17	0
47	-17	0
48	-17	0
49	-17	0
50	-17	0
10	-16	0
11	-16	0
12	-16	0
13	-16	0
14	-16	0
15	-16	0
16	-16	0
17	-16	4
18	-16	2
19	-16	2
20	-16	10
21	-16	17
22	-16	11
23	-16	9
24	-16	4
25	-16	11
26	-16	16
27	-16	44
28	-16	110
29	-16	123
30	-16	59
31	-16	22
32	-16	10
33	-16	2
34	-16	0
35	-16	0
36	-16	0
37	-16	0
38	-16	0
39	-16	0
40	-16	0
41	-16	0
42	-16	0
43	-16	0
44	-16	0
45	-16	0
46	-16	0
47	-16	0
48	-16	0
49	-16	0
50	-16	0
10	-15	0
11	-15	0
12	-15	0
13	-15	0
14	-15	0
15	-15	0
16	-15	0
17	-15	0
18	-15	3
19	-15	9
20	-15	15
21	-15	15
22	-15	15
23	-15	4
24	-15	15
25	-15	5
26	-15	18
27	-15	35
28	-15	71
29	-15	79
30	-15	24
31	-15	15
32	-15	4
33	-15	2
34	-15	0
35	-15	2
36	-15	0
37	-15	2
38	-15	0
39	-15	0
40	-15	0
41	-15	0
42	-15	0
43	-15	0
44	-15	0
45	-15	0
46	-15	0
47	-15	0
48	-15	0
49	-15	0
50	-15	0
10	-14	0
11	-14	0
12	-14	0
13	-14	0
14	-14	0
15	-14	1
16	-14	3
17	-14	2
18	-14	4
19	-14	9
20	-14	6
21	-14	16
22	-14	20
23	-14	10
24	-14	17
25	-14	46
26	-14	46
27	-14	40
28	-14	187
29	-14	917
30	-14	1127
31	-14	141
32	-14	31
33	-14	6
34	-14	14
35	-14	4
36	-14	1
37	-14	2
38	-14	0
39	-14	0
40	-14	0
41	-14	0
42	-14	0
43	-14	0
44	-14	0
45	-14	0
46	-14	0
47	-14	0
48	-14	0
49	-14	0
50	-14	0
10	-13	0
11	-13	0
12	-13	0
13	-13	0
14	-13	0
15	-13	0
16	-13	0
17	-13	2
18	-13	9
19	-13	39
20	-13	60
21	-13	215
22	-13	202
23	-13	247
24	-13	74
25	-13	53
26	-13	36
27	-13	45
28	-13	83
29	-13	275
30	-13	2007
31	-13	336
32	-13	77
33	-13	18
34	-13	16
35	-13	10
36	-13	1
37	-13	0
38	-13	0
39	-13	0
40	-13	0
41	-13	0
42	-13	0
43	-13	0
44	-13	1
45	-13	0
46	-13	0
47	-13	0
48	-13	0
49	-13	0
50	-13	0
10	-12	0
11	-12	0
12	-12	0
13	-12	0
14	-12	0
15	-12	0
16	-12	0
17	-12	17
18	-12	212
19	-12	368
20	-12	1585
21	-12	2160
22	-12	2184
23	-12	1255
24	-12	437
25	-12	278
26	-12	379
27	-12	407
28	-12	1114
29	-12	18688
30	-12	8328
31	-12	1557
32	-12	271
33	-12	70
34	-12	9
35	-12	4
36	-12	1
37	-12	0
38	-12	0
39	-12	0
40	-12	0
41	-12	0
42	-12	0
43	-12	0
44	-12	0
45	-12	0
46	-12	0
47	-12	0
48	-12	0
49	-12	0
50	-12	1
10	-11	0
11	-11	0
12	-11	0
13	-11	0
14	-11	0
15	-11	0
16	-11	15
17	-11	222
18	-11	982
19	-11	4677
20	-11	6899
21	-11	7968
22	-11	3881
23	-11	1398
24	-11	1030
25	-11	1229
26	-11	1207
27	-11	3929
28	-11	70987
29	-11	25097
30	-11	4024
31	-11	736
32	-11	95
33	-11	30
34	-11	9
35	-11	5
36	-11	0
37	-11	1
38	-11	0
39	-11	0
40	-11	0
41	-11	0
42	-11	0
43	-11	0
44	-11	0
45	-11	0
46	-11	0
47	-11	0
48	-11	0
49	-11	0
50	-11	0
10	-10	0
11	-10	0
12	-10	0
13	-10	0
14	-10	0
15	-10	0
16	-10	6
17	-10	73
18	-10	536
19	-10	886
20	-10	1006
21	-10	660
22	-10	238
23	-10	203
24	-10	192
25	-10	206
26	-10	567
27	-10	7289
28	-10	7020
29	-10	1050
30	-10	1889
31	-10	336
32	-10	44
33	-10	15
34	-10	9
35	-10	4
36	-10	1
37	-10	1
38	-10	0
39	-10	0
40	-10	0
41	-10	0
42	-10	0
43	-10	0
44	-10	0
45	-10	0
46	-10	0
47	-10	0
48	-10	1
49	-10	0
50	-10	0
10	-9	0
11	-9	0
12	-9	0
13	-9	0
14	-9	0
15	-9	1
16	-9	11
17	-9	162
18	-9	364
19	-9	543
20	-9	7050
21	-9	11017
22	-9	821
23	-9	543
24	-9	108
25	-9	142
26	-9	1391
27	-9	1230
28	-9	1263
29	-9	13595
30	-9	8308
31	-9	1264
32	-9	201
33	-9	33
34	-9	12
35	-9	1
36	-9	0
37	-9	0
38	-9	0
39	-9	0
40	-9	0
41	-9	0
42	-9	0
43	-9	0
44	-9	0
45	-9	0
46	-9	0
47	-9	0
48	-9	0
49	-9	0
50	-9	0
10	-8	0
11	-8	0
12	-8	0
13	-8	0
14	-8	0
15	-8	1
16	-8	14
17	-8	79
18	-8	182
19	-8	211
20	-8	402
21	-8	657
22	-8	420
23	-8	181
24	-8	216
25	-8	2338
26	-8	1242
27	-8	1941
28	-8	30261
29	-8	34806
30	-8	7055
31	-8	800
32	-8	119
33	-8	36
34	-8	14
35	-8	3
36	-8	2
37	-8	0
38	-8	1
39	-8	0
40	-8	0
41	-8	0
42	-8	1
43	-8	0
44	-8	1
45	-8	0
46	-8	0
47	-8	0
48	-8	0
49	-8	0
50	-8	0
10	-7	0
11	-7	0
12	-7	0
13	-7	0
14	-7	0
15	-7	1
16	-7	16
17	-7	94
18	-7	109
19	-7	114
20	-7	162
21	-7	195
22	-7	89
23	-7	154
24	-7	1431
25	-7	1029
26	-7	657
27	-7	5785
28	-7	4312
29	-7	727
30	-7	1660
31	-7	291
32	-7	45
33	-7	9
34	-7	3
35	-7	3
36	-7	0
37	-7	0
38	-7	0
39	-7	0
40	-7	0
41	-7	0
42	-7	0
43	-7	0
44	-7	0
45	-7	0
46	-7	0
47	-7	0
48	-7	0
49	-7	0
50	-7	0
10	-6	0
11	-6	0
12	-6	0
13	-6	0
14	-6	0
15	-6	2
16	-6	10
17	-6	65
18	-6	164
19	-6	61
20	-6	64
21	-6	166
22	-6	229
23	-6	1235
24	-6	1125
25	-6	340
26	-6	1550
27	-6	931
28	-6	1464
29	-6	9915
30	-6	5706
31	-6	992
32	-6	175
33	-6	26
34	-6	5
35	-6	5
36	-6	1
37	-6	0
38	-6	0
39	-6	0
40	-6	0
41	-6	0
42	-6	0
43	-6	0
44	-6	0
45	-6	0
46	-6	0
47	-6	0
48	-6	0
49	-6	0
50	-6	1
10	-5	0
11	-5	0
12	-5	0
13	-5	0
14	-5	0
15	-5	2
16	-5	7
17	-5	82
18	-5	73
19	-5	92
20	-5	439
21	-5	619
22	-5	1364
23	-5	595
24	-5	461
25	-5	1362
26	-5	819
27	-5	1319
28	-5	29893
29	-5	17665
30	-5	2656
31	-5	471
32	-5	97
33	-5	27
34	-5	5
35	-5	1
36	-5	1
37	-5	0
38	-5	0
39	-5	0
40	-5	0
41	-5	0
42	-5	0
43	-5	0
44	-5	0
45	-5	0
46	-5	0
47	-5	0
48	-5	0
49	-5	0
50	-5	0
10	-4	0
11	-4	0
12	-4	0
13	-4	0
14	-4	0
15	-4	1
16	-4	2
17	-4	15
18	-4	38
19	-4	98
20	-4	184
21	-4	1438
22	-4	680
23	-4	387
24	-4	998
25	-4	473
26	-4	372
27	-4	4451
28	-4	2505
29	-4	590
30	-4	3899
31	-4	1710
32	-4	53
33	-4	8
34	-4	0
35	-4	1
36	-4	1
37	-4	0
38	-4	0
39	-4	0
40	-4	0
41	-4	0
42	-4	0
43	-4	0
44	-4	0
45	-4	0
46	-4	0
47	-4	0
48	-4	0
49	-4	0
50	-4	0
10	-3	0
11	-3	0
12	-3	0
13	-3	0
14	-3	0
15	-3	1
16	-3	10
17	-3	36
18	-3	74
19	-3	120
20	-3	1041
21	-3	2605
22	-3	1084
23	-3	924
24	-3	1461
25	-3	378
26	-3	1237
27	-3	1651
28	-3	1024
29	-3	14621
30	-3	9814
31	-3	1574
32	-3	116
33	-3	18
34	-3	1
35	-3	3
36	-3	2
37	-3	0
38	-3	0
39	-3	0
40	-3	0
41	-3	0
42	-3	0
43	-3	0
44	-3	0
45	-3	0
46	-3	0
47	-3	0
48	-3	0
49	-3	0
50	-3	0
10	-2	0
11	-2	0
12	-2	0
13	-2	0
14	-2	0
15	-2	1
16	-2	5
17	-2	55
18	-2	154
19	-2	2002
20	-2	2592
21	-2	1863
22	-2	1908
23	-2	1384
24	-2	520
25	-2	1684
26	-2	1491
27	-2	2341
28	-2	36864
29	-2	19341
30	-2	5148
31	-2	367
32	-2	24
33	-2	6
34	-2	1
35	-2	0
36	-2	1
37	-2	0
38	-2	0
39	-2	0
40	-2	0
41	-2	0
42	-2	0
43	-2	0
44	-2	0
45	-2	0
46	-2	0
47	-2	0
48	-2	0
49	-2	0
50	-2	0
10	-1	0
11	-1	0
12	-1	0
13	-1	0
14	-1	0
15	-1	0
16	-1	2
17	-1	29
18	-1	1002
19	-1	393
20	-1	268
21	-1	636
22	-1	204
23	-1	113
24	-1	668
25	-1	309
26	-1	444
27	-1	4550
28	-1	2336
29	-1	438
30	-1	1551
31	-1	176
32	-1	29
33	-1	5
34	-1	2
35	-1	5
36	-1	0
37	-1	0
38	-1	0
39	-1	0
40	-1	0
41	-1	0
42	-1	0
43	-1	0
44	-1	0
45	-1	0
46	-1	0
47	-1	0
48	-1	0
49	-1	0
50	-1	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	4
17	0	198
18	0	1181
19	0	261
20	0	355
21	0	1289
22	0	298
23	0	356
24	0	1276
25	0	213
26	0	556
27	0	1577
28	0	433
29	0	2169
30	0	4004
31	0	634
32	0	79
33	0	13
34	0	2
35	0	1
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
10	1	0
11	1	0
12	1	0
13	1	0
14	1	0
15	1	0
16	1	295
17	1	237
18	1	279
19	1	2051
20	1	1271
21	1	1538
22	1	1542
23	1	437
24	1	743
25	1	2666
26	1	1061
27	1	3188
28	1	67513
29	1	16265
30	1	3437
31	1	535
32	1	43
33	1	17
34	1	14
35	1	3
36	1	0
37	1	1
38	1	0
39	1	0
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	1	0
49	1	0
50	1	1
10	2	0
11	2	0
12	2	0
13	2	0
14	2	0
15	2	1
16	2	14
17	2	17
18	2	146
19	2	268
20	2	178
21	2	382
22	2	417
23	2	259
24	2	671
25	2	859
26	2	275
27	2	2299
28	2	5662
29	2	1198
30	2	5868
31	2	1824
32	2	216
33	2	38
34	2	10
35	2	6
36	2	0
37	2	0
38	2	0
39	2	0
40	2	0
41	2	0
42	2	0
43	2	0
44	2	0
45	2	1
46	2	0
47	2	0
48	2	0
49	2	0
50	2	0
10	3	0
11	3	0
12	3	0
13	3	0
14	3	0
15	3	0
16	3	1
17	3	77
18	3	34
19	3	21
20	3	121
21	3	84
22	3	96
23	3	161
24	3	70
25	3	49
26	3	262
27	3	122
28	3	262
29	3	3346
30	3	872
31	3	274
32	3	73
33	3	101
34	3	13
35	3	19
36	3	1
37	3	0
38	3	0
39	3	0
40	3	0
41	3	0
42	3	0
43	3	0
44	3	0
45	3	0
46	3	0
47	3	0
48	3	0
49	3	0
50	3	0
10	4	0
11	4	0
12	4	0
13	4	0
14	4	0
15	4	0
16	4	10
17	4	26
18	4	44
19	4	176
20	4	724
21	4	1468
22	4	741
23	4	258
24	4	189
25	4	477
26	4	528
27	4	1522
28	4	26330
29	4	18981
30	4	2498
31	4	357
32	4	38
33	4	7
34	4	2
35	4	1
36	4	0
37	4	0
38	4	0
39	4	0
40	4	0
41	4	0
42	4	0
43	4	0
44	4	0
45	4	0
46	4	0
47	4	0
48	4	0
49	4	0
50	4	0
10	5	0
11	5	0
12	5	0
13	5	0
14	5	0
15	5	2
16	5	16
17	5	20
18	5	141
19	5	305
20	5	306
21	5	372
22	5	339
23	5	116
24	5	366
25	5	450
26	5	401
27	5	5200
28	5	4462
29	5	727
30	5	1161
31	5	209
32	5	48
33	5	11
34	5	4
35	5	4
36	5	0
37	5	0
38	5	0
39	5	0
40	5	0
41	5	0
42	5	0
43	5	0
44	5	0
45	5	0
46	5	0
47	5	0
48	5	0
49	5	0
50	5	0
10	6	0
11	6	0
12	6	0
13	6	0
14	6	0
15	6	0
16	6	3
17	6	188
18	6	164
19	6	121
20	6	685
21	6	840
22	6	470
23	6	670
24	6	427
25	6	243
26	6	1419
27	6	1038
28	6	855
29	6	16352
30	6	11123
31	6	1732
32	6	196
33	6	21
34	6	13
35	6	2
36	6	2
37	6	0
38	6	0
39	6	0
40	6	0
41	6	0
42	6	0
43	6	0
44	6	0
45	6	0
46	6	0
47	6	0
48	6	0
49	6	0
50	6	0
10	7	0
11	7	0
12	7	0
13	7	0
14	7	0
15	7	3
16	7	43
17	7	145
18	7	147
19	7	722
20	7	858
21	7	682
22	7	815
23	7	636
24	7	322
25	7	1142
26	7	945
27	7	1043
28	7	20741
29	7	14456
30	7	2177
31	7	509
32	7	58
33	7	11
34	7	2
35	7	3
36	7	0
37	7	0
38	7	0
39	7	0
40	7	0
41	7	0
42	7	0
43	7	0
44	7	0
45	7	0
46	7	0
47	7	0
48	7	0
49	7	0
50	7	0
10	8	0
11	8	0
12	8	0
13	8	0
14	8	0
15	8	1
16	8	14
17	8	41
18	8	372
19	8	263
20	8	163
21	8	383
22	8	234
23	8	134
24	8	521
25	8	463
26	8	277
27	8	3993
28	8	2928
29	8	614
30	8	1946
31	8	335
32	8	50
33	8	8
34	8	2
35	8	2
36	8	0
37	8	0
38	8	0
39	8	0
40	8	0
41	8	0
42	8	0
43	8	0
44	8	0
45	8	0
46	8	0
47	8	0
48	8	0
49	8	0
50	8	0
10	9	0
11	9	0
12	9	0
13	9	0
14	9	0
15	9	0
16	9	8
17	9	217
18	9	120
19	9	56
20	9	301
21	9	294
22	9	250
23	9	454
24	9	274
25	9	144
26	9	763
27	9	725
28	9	567
29	9	9730
30	9	6704
31	9	942
32	9	146
33	9	12
34	9	3
35	9	3
36	9	1
37	9	1
38	9	0
39	9	0
40	9	0
41	9	0
42	9	0
43	9	0
44	9	0
45	9	0
46	9	0
47	9	0
48	9	0
49	9	0
50	9	0
10	10	0
11	10	0
12	10	0
13	10	0
14	10	0
15	10	1
16	10	54
17	10	104
18	10	98
19	10	607
20	10	469
21	10	754
22	10	937
23	10	428
24	10	185
25	10	1058
26	10	887
27	10	1282
28	10	26163
29	10	24011
30	10	3080
31	10	384
32	10	57
33	10	8
34	10	3
35	10	1
36	10	0
37	10	0
38	10	0
39	10	0
40	10	0
41	10	0
42	10	0
43	10	0
44	10	0
45	10	0
46	10	0
47	10	0
48	10	0
49	10	0
50	10	0
10	11	0
11	11	0
12	11	0
13	11	0
14	11	0
15	11	1
16	11	7
17	11	32
18	11	185
19	11	147
20	11	141
21	11	363
22	11	271
23	11	141
24	11	477
25	11	474
26	11	218
27	11	3547
28	11	3007
29	11	667
30	11	1339
31	11	218
32	11	33
33	11	10
34	11	2
35	11	2
36	11	1
37	11	0
38	11	0
39	11	0
40	11	0
41	11	0
42	11	0
43	11	0
44	11	0
45	11	0
46	11	0
47	11	0
48	11	0
49	11	0
50	11	0
10	12	0
11	12	0
12	12	0
13	12	0
14	12	0
15	12	0
16	12	6
17	12	218
18	12	152
19	12	116
20	12	786
21	12	422
22	12	261
23	12	615
24	12	365
25	12	124
26	12	990
27	12	710
28	12	742
29	12	11667
30	12	4227
31	12	888
32	12	72
33	12	14
34	12	2
35	12	2
36	12	0
37	12	0
38	12	0
39	12	0
40	12	0
41	12	0
42	12	0
43	12	0
44	12	0
45	12	0
46	12	0
47	12	0
48	12	0
49	12	0
50	12	0
10	13	0
11	13	0
12	13	0
13	13	0
14	13	0
15	13	0
16	13	43
17	13	90
18	13	140
19	13	815
20	13	596
21	13	473
22	13	786
23	13	417
24	13	280
25	13	883
26	13	812
27	13	1616
28	13	25563
29	13	15310
30	13	2119
31	13	275
32	13	48
33	13	16
34	13	6
35	13	3
36	13	0
37	13	0
38	13	0
39	13	0
40	13	0
41	13	0
42	13	0
43	13	0
44	13	0
45	13	0
46	13	1
47	13	0
48	13	0
49	13	0
50	13	0
10	14	0
11	14	0
12	14	0
13	14	0
14	14	0
15	14	4
16	14	6
17	14	26
18	14	290
19	14	286
20	14	167
21	14	582
22	14	360
23	14	136
24	14	636
25	14	598
26	14	282
27	14	3704
28	14	3979
29	14	714
30	14	980
31	14	482
32	14	47
33	14	12
34	14	8
35	14	0
36	14	0
37	14	0
38	14	0
39	14	0
40	14	0
41	14	0
42	14	0
43	14	0
44	14	0
45	14	0
46	14	0
47	14	0
48	14	0
49	14	0
50	14	0
10	15	0
11	15	0
12	15	0
13	15	0
14	15	0
15	15	0
16	15	3
17	15	208
18	15	406
19	15	71
20	15	357
21	15	336
22	15	249
23	15	625
24	15	390
25	15	182
26	15	834
27	15	662
28	15	1587
29	15	11459
30	15	14597
31	15	5291
32	15	419
33	15	28
34	15	8
35	15	0
36	15	3
37	15	0
38	15	0
39	15	0
40	15	0
41	15	0
42	15	0
43	15	0
44	15	0
45	15	0
46	15	0
47	15	0
48	15	0
49	15	0
50	15	0
10	16	0
11	16	0
12	16	0
13	16	0
14	16	0
15	16	2
16	16	161
17	16	105
18	16	109
19	16	673
20	16	431
21	16	590
22	16	1116
23	16	374
24	16	295
25	16	905
26	16	642
27	16	2175
28	16	24774
29	16	36083
30	16	4807
31	16	472
32	16	44
33	16	5
34	16	6
35	16	2
36	16	0
37	16	1
38	16	0
39	16	1
40	16	0
41	16	0
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	0
49	16	0
50	16	0
10	17	0
11	17	0
12	17	0
13	17	0
14	17	0
15	17	3
16	17	8
17	17	12
18	17	359
19	17	261
20	17	194
21	17	472
22	17	305
23	17	140
24	17	487
25	17	315
26	17	404
27	17	4797
28	17	6033
29	17	3276
30	17	2884
31	17	422
32	17	64
33	17	13
34	17	4
35	17	2
36	17	0
37	17	0
38	17	0
39	17	0
40	17	0
41	17	0
42	17	0
43	17	0
44	17	0
45	17	0
46	17	0
47	17	0
48	17	0
49	17	0
50	17	1
10	18	0
11	18	0
12	18	0
13	18	0
14	18	0
15	18	1
16	18	3
17	18	156
18	18	116
19	18	83
20	18	441
21	18	369
22	18	343
23	18	440
24	18	499
25	18	200
26	18	957
27	18	1120
28	18	1112
29	18	23441
30	18	8877
31	18	1867
32	18	283
33	18	30
34	18	8
35	18	1
36	18	0
37	18	0
38	18	1
39	18	0
40	18	0
41	18	0
42	18	0
43	18	0
44	18	0
45	18	0
46	18	0
47	18	0
48	18	0
49	18	0
50	18	0
10	19	0
11	19	0
12	19	0
13	19	0
14	19	0
15	19	0
16	19	59
17	19	119
18	19	149
19	19	788
20	19	421
21	19	501
22	19	738
23	19	261
24	19	322
25	19	1208
26	19	1974
27	19	2692
28	19	38335
29	19	14732
30	19	2315
31	19	549
32	19	87
33	19	24
34	19	9
35	19	1
36	19	0
37	19	0
38	19	0
39	19	0
40	19	0
41	19	0
42	19	0
43	19	0
44	19	0
45	19	0
46	19	0
47	19	0
48	19	0
49	19	0
50	19	0
10	20	0
11	20	0
12	20	0
13	20	0
14	20	0
15	20	8
16	20	15
17	20	34
18	20	409
19	20	245
20	20	165
21	20	566
22	20	399
23	20	196
24	20	1464
25	20	1169
26	20	1018
27	20	8572
28	20	4629
29	20	832
30	20	1596
31	20	245
32	20	33
33	20	8
34	20	3
35	20	2
36	20	1
37	20	0
38	20	0
39	20	1
40	20	0
41	20	0
42	20	0
43	20	0
44	20	0
45	20	0
46	20	0
47	20	0
48	20	0
49	20	0
50	20	0
10	21	0
11	21	0
12	21	0
13	21	0
14	21	0
15	21	1
16	21	4
17	21	105
18	21	196
19	21	193
20	21	398
21	21	375
22	21	223
23	21	457
24	21	415
25	21	196
26	21	999
27	21	847
28	21	734
29	21	10241
30	21	4339
31	21	852
32	21	86
33	21	12
34	21	5
35	21	1
36	21	0
37	21	0
38	21	0
39	21	0
40	21	0
41	21	0
42	21	0
43	21	0
44	21	0
45	21	0
46	21	0
47	21	1
48	21	0
49	21	0
50	21	1
10	22	0
11	22	0
12	22	0
13	22	0
14	22	0
15	22	0
16	22	64
17	22	60
18	22	105
19	22	890
20	22	623
21	22	624
22	22	1873
23	22	466
24	22	251
25	22	1323
26	22	887
27	22	1134
28	22	24381
29	22	17873
30	22	2708
31	22	358
32	22	51
33	22	5
34	22	6
35	22	4
36	22	1
37	22	0
38	22	1
39	22	0
40	22	0
41	22	0
42	22	0
43	22	1
44	22	0
45	22	0
46	22	0
47	22	0
48	22	0
49	22	0
50	22	0
10	23	0
11	23	0
12	23	0
13	23	0
14	23	0
15	23	0
16	23	8
17	23	12
18	23	257
19	23	388
20	23	150
21	23	450
22	23	346
23	23	156
24	23	654
25	23	363
26	23	332
27	23	3839
28	23	3678
29	23	745
30	23	1871
31	23	258
32	23	27
33	23	5
34	23	4
35	23	2
36	23	1
37	23	0
38	23	0
39	23	0
40	23	0
41	23	0
42	23	0
43	23	0
44	23	0
45	23	0
46	23	0
47	23	0
48	23	0
49	23	2
50	23	0
10	24	0
11	24	0
12	24	0
13	24	0
14	24	0
15	24	0
16	24	3
17	24	128
18	24	99
19	24	83
20	24	432
21	24	504
22	24	436
23	24	785
24	24	368
25	24	220
26	24	931
27	24	647
28	24	836
29	24	13701
30	24	6647
31	24	1038
32	24	224
33	24	27
34	24	10
35	24	9
36	24	4
37	24	0
38	24	0
39	24	0
40	24	0
41	24	0
42	24	1
43	24	0
44	24	0
45	24	0
46	24	0
47	24	0
48	24	0
49	24	0
50	24	0
10	25	0
11	25	0
12	25	0
13	25	0
14	25	0
15	25	1
16	25	32
17	25	69
18	25	92
19	25	611
20	25	735
21	25	967
22	25	1203
23	25	448
24	25	234
25	25	1039
26	25	642
27	25	1302
28	25	23185
29	25	15294
30	25	1963
31	25	321
32	25	39
33	25	12
34	25	6
35	25	9
36	25	0
37	25	0
38	25	0
39	25	0
40	25	0
41	25	0
42	25	0
43	25	0
44	25	0
45	25	0
46	25	0
47	25	0
48	25	0
49	25	0
50	25	0
10	26	0
11	26	0
12	26	0
13	26	0
14	26	0
15	26	0
16	26	11
17	26	26
18	26	349
19	26	319
20	26	225
21	26	597
22	26	317
23	26	114
24	26	506
25	26	284
26	26	254
27	26	4197
28	26	3164
29	26	728
30	26	2442
31	26	320
32	26	39
33	26	14
34	26	5
35	26	2
36	26	1
37	26	0
38	26	0
39	26	0
40	26	1
41	26	0
42	26	0
43	26	0
44	26	0
45	26	0
