# Created by: riboviz
# Date: 2026-03-12 12:48:27.094843
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ORF	readcount	rpb	tpm
YAL068C	1	0.0024390243902439	0.184472395952882
YAR002C-A	1696	2.3988684582744	181.435254950206
YAR002W	873	0.52369526094781	39.609001009847
YAR003W	256	0.192771084337349	14.5799869572398
YAR007C	1324	0.692106638787245	52.3465736639113
YAR008W	175	0.2	15.1267364681363
YAR014C	703	0.322921451538815	24.4237384866785
YAR015W	1590	1.64256198347107	124.233011282731
YAR018C	190	0.140221402214022	10.6054609924203
YAR019C	164	0.0551816958277254	4.1735948532543
YAR020C	5	0.0232558139534884	1.75892284513213
YAR023C	7	0.0119250425894378	0.901934883108638
YAR027W	297	0.393377483443709	29.7525876227582
YAR028W	197	0.261968085106383	19.8136109323328
YAR029W	4	0.0147058823529412	1.11226003442179
YAR031W	130	0.13771186440678	10.4156554070854
YAR033W	140	0.186170212765957	14.0807387336375
YAR035C-A	0	0	0
YAR035W	60	0.0284225485551871	2.14970200873562
YAR042W	542	0.149972329828445	11.3429595541365
YAR050W	10	0.00214546234713581	0.162269217637163
YAR064W	0	0	0
YAR066W	59	0.0895295902883156	6.77145259195783
YAR068W	23	0.0431519699812383	3.2637423899356
YAR071W	6765	4.66230186078567	352.627057915031
YBL001C	1013	2.79834254143646	211.648950859421
YBL002W	5099	11.510158013544	870.555634887438
YBL003C	5565	12.4775784753363	943.725206784513
YBL004W	3009	0.39965466861469	30.2273542519738
YBL005W	186	0.0624580255204835	4.72393046184243
YBL006C	364	0.616949152542373	46.6621362237425
YBL007C	3464	0.915917503966155	69.2742135452461
YBL008W	347	0.135019455252918	10.2120185884111
YBL008W-A	76	0.264808362369338	20.0284315605986
YBL009W	411	0.197786333012512	14.9593086823966
YBL010C	121	0.135955056179775	10.2827815317106
YBL011W	374	0.160721959604641	12.1559936379093
YBL013W	62	0.0494812450119713	3.74244876705687
YBL014C	158	0.0578330893118594	4.37412950579344
YBL015W	406	0.249385749385749	18.8619625493346
YBL016W	470	0.42380522993688	32.0539501353655
YBL017C	2693	0.562565280969292	42.5488837567277
YBL018C	272	0.605790645879733	45.818177275424
YBL019W	102	0.0633540372670807	4.79169912965808
YBL020W	361	0.20372460496614	15.4084420569899
YBL021C	113	0.234439834024896	17.7315479346411
YBL022C	3287	0.953029863728617	72.0811579744332
YBL023C	594	0.223813112283346	16.9278098381179
YBL024W	2822	1.34253092293054	101.540557357471
YBL025W	107	0.220618556701031	16.6861938359854
YBL026W	511	1.52537313432836	115.369587092801
YBL027W	22729	36.837925445705	2786.18795125016
YBL028C	736	2	151.267364681363
YBL029C-A	91	0.274096385542169	20.7309189548254
YBL029W	51	0.0432937181663837	3.27446332714326
YBL030C	5304	5.28286852589641	399.562799935234
YBL031W	128	0.120300751879699	9.09878885301432
YBL032W	1429	1.197820620285	90.5955842957535
YBL033C	384	0.353917050691244	26.7680497869324
YBL034C	502	0.109392024406189	8.27372162454176
YBL035C	546	0.252193995381062	19.0743605348786
YBL036C	1043	1.27040194884287	96.0851774437647
YBL037W	587	0.18784	14.2070308908736
YBL038W	374	0.501340482573727	37.9182268035052
YBL039C	4352	2.43536653609401	184.19573897406
YBL039W-B	39	0.171806167400881	12.9943330893682
YBL040C	1026	1.45120226308345	109.759770978132
YBL041W	1708	2.20957309184994	167.118149337495
YBL042C	632	0.321301474326385	24.3012136447945
YBL043W	4	0.0048721071863581	0.36849540726276
YBL044W	9	0.0216346153846154	1.63630562756282
YBL045C	2005	1.4109781843772	106.717475786817
YBL046W	313	0.227967953386744	17.2420557703083
YBL047C	4801	1.14500357739089	86.6008368513265
YBL049W	5	0.0107758620689655	0.815018128671137
YBL050W	900	0.971922246220302	73.510058430468
YBL051C	1624	0.790652385589094	59.7999513735476
YBL052C	147	0.0578057412504915	4.37206107120731
YBL054W	352	0.216615384615385	16.3834191901046
YBL055C	290	0.22239263803681	16.8203741401822
YBL056W	1353	0.930536451169188	70.3798983541555
YBL057C	444	0.658753709198813	49.8239687822887
YBL058W	2270	1.72100075815011	130.165624649998
YBL059C-A	203	0.538461538461538	40.7258289526747
YBL059W	164	0.260731319554849	19.7200697994782
YBL060W	148	0.0701089531027949	5.30259828821453
YBL061C	667	0.311973807296539	23.5957278396794
YBL063W	269	0.079515223174697	6.01402913084343
YBL064C	634	0.761104441776711	57.5651315774215
YBL066C	147	0.0420721236405266	3.18206963482547
YBL067C	440	0.192055870798778	14.5258927236577
YBL068W	1069	1.03988326848249	78.6502007997943
YBL069W	489	0.365744203440539	27.6625809009673
YBL071C-B	11	0.0753424657534247	5.6984281215582
YBL071W-A	293	0.989864864864865	74.8671247493908
YBL072C	38092	58.6030769230769	4432.36650418652
YBL074C	123	0.110313901345291	8.34344657211105
YBL075C	21	0.0105157736604907	0.795346684604062
YBL076C	17993	5.50918554807104	416.679989698678
YBL078C	136	0.339152119700748	25.6513236866152
YBL079W	1856	0.407374890254609	30.8112630430871
YBL080C	115	0.068738792588165	5.19896800309526
YBL081W	309	0.267764298093588	20.251999864186
YBL082C	396	0.278089887640449	21.0329622239536
YBL084C	218	0.0938037865748709	7.09472579615687
YBL085W	674	0.225418060200669	17.04919795907
YBL086C	265	0.183011049723757	13.8417995996413
YBL087C	13411	29.0911062906724	2200.26749212772
YBL088C	142	0.016882653667816	1.27689726457933
YBL089W	177	0.124036440084093	9.38133270798923
YBL090W	268	0.461273666092943	34.8878259333953
YBL091C	1621	1.23457730388423	93.3756276269952
YBL091C-A	172	0.299130434782609	22.6243362827778
YBL092W	25596	58.1727272727273	4399.81757543655
YBL093C	337	0.474647887323944	35.8993675335347
YBL095W	79	0.0918604651162791	6.94774523827191
YBL097W	358	0.154844290657439	11.7114438918529
YBL098W	651	0.455244755244755	34.4318372054431
YBL099W	5079	3.01424332344214	227.978322022743
YBL100W-C	0	0	0
YBL101C	581	0.17083210820347	12.9206614054501
YBL102W	629	0.905035971223022	68.4512031543722
YBL103C	219	0.145225464190981	10.9839366263987
YBL104C	442	0.139696586599241	10.5657672549245
YBL105C	782	0.223237225235512	16.8842533800779
YBL106C	226	0.0733766233766234	5.54974422369936
YBL107C	185	0.289968652037618	21.9313969169688
YBL108C-A	0	0	0
YBL111C	12	0.00585080448561677	0.442517887902573
YBL112C	0	0	0
YBL113C	2	0.000824402308326463	0.0623525823088883
YBR001C	520	0.217573221757322	16.455863940232
YBR002C	257	0.283039647577092	21.4073307946643
YBR003W	371	0.252552756977536	19.1014949955023
YBR004C	290	0.214974054855448	16.2592793764252
YBR005W	109	0.158200290275762	11.9652705009206
YBR006W	176	0.114211550940947	8.63824016350418
YBR007C	279	0.12356067316209	9.34534870374231
YBR008C	12	0.00708382526564345	0.53577578989857
YBR009C	5716	15.9220055710306	1204.23991158589
YBR010W	8002	17.471615720524	1321.44263338457
YBR011C	15930	17.4862788144896	1322.55165717569
YBR013C	144	0.329519450800915	24.9227694669523
YBR014C	517	0.784522003034901	59.3362879668169
YBR015C	1699	0.922868006518197	69.7999056473753
YBR016W	619	1.42626728110599	107.873846472078
YBR017C	1989	0.709343794579173	53.6502832295348
YBR018C	9	0.0078397212543554	0.592946986991406
YBR019C	2	0.000931532370749884	0.0704552234193587
YBR020W	1	0.000611995104039168	0.0462874432929507
YBR021W	112	0.0574653668547973	4.34631730228647
YBR022W	259	0.44578313253012	33.7162198386171
YBR023C	1325	0.3737658674189	28.2692888861504
YBR024W	135	0.141657922350472	10.7141103000965
YBR025C	10939	8.87905844155844	671.555885653178
YBR026C	1270	1.0672268907563	80.7182996408954
YBR028C	440	0.270769230769231	20.4792739876307
YBR029C	812	0.571428571428571	43.219247051818
YBR030W	1151	0.674677608440797	51.028351919182
YBR031W	45654	40.1883802816901	3039.59518801186
YBR033W	7	0.00249376558603491	0.188612674166288
YBR034C	1157	1.05758683729433	79.9891868996056
YBR035C	1190	1.62125340599455	122.62136510274
YBR036C	1399	1.09296875	82.6652512457917
YBR037C	368	0.393582887700535	29.7681231030704
YBR038W	1499	0.510037427696495	38.5760087882551
YBR039W	2103	2.13936927772126	161.808376360583
YBR040W	4	0.00423728813559322	0.320481704833396
YBR041W	839	0.40787554691298	30.8491295497481
YBR042C	433	0.348912167606769	26.389512049569
YBR043C	129	0.0609352857817667	4.60876004815679
YBR044C	115	0.065118912797282	4.92518316488017
YBR045C	24	0.0122013218098627	0.922830897903587
YBR046C	472	0.448669201520913	33.9345038638799
YBR047W	83	0.144347826086957	10.9175576248288
YBR048W	15223	29.3880308880309	2222.72499280346
YBR049C	1247	0.502822580645161	38.0303233382378
YBR050C	19	0.0178571428571429	1.35060147036931
YBR052C	922	1.35588235294118	102.550375173689
YBR053C	278	0.247330960854093	18.706551326254
YBR054W	97	0.0896487985212569	6.78046874958051
YBR055C	347	0.126319621405169	9.55401811875373
YBR056W	2933	1.88860270444301	142.841977015595
YBR056W-A	48	0.193548387096774	14.6387772272287
YBR057C	314	0.273519163763066	20.6872615461446
YBR058C	971	0.40576681989135	30.6896387600509
YBR058C-A	682	2.35172413793103	177.869556401189
YBR059C	1185	0.351215174866627	26.5636969690894
YBR060C	234	0.122513089005236	9.26611605639763
YBR061C	408	0.416326530612245	31.4883085663245
YBR062C	191	0.323728813559322	24.4848022492715
YBR063C	1	0.000792393026941363	0.0599316024886541
YBR065C	174	0.152364273204904	11.5238710396485
YBR066C	166	0.233802816901408	17.6833679838776
YBR067C	2527	3.71617647058824	281.068110698386
YBR068C	3854	2.05327650506127	155.296862941389
YBR069C	2832	1.48505506030414	112.320182689465
YBR070C	152	0.199737187910644	15.1068590220546
YBR071W	400	0.585651537335286	44.2949823371488
YBR072C-A	5	0.0239234449760766	1.80941823781535
YBR072W	200	0.289017341040462	21.8594457632027
YBR073W	975	0.333447332421341	25.2198496177033
YBR074W	1030	0.345869711215581	26.1593998693425
YBR076W	4	0.00359712230215827	0.27206360554202
YBR077C	361	0.673507462686567	50.9398494869142
YBR078W	20042	14.9902767389678	1133.769829074
YBR079C	5816	1.9768864717879	149.519203430797
YBR080C	2136	0.919104991394148	69.5152949568398
YBR081C	595	0.147058823529412	11.1226003442179
YBR082C	3829	7.75101214574899	586.237590450343
YBR083W	434	0.287798408488064	21.7672534057399
YBR084C-A	19295	31.2722852512156	2365.23808875762
YBR084W	3885	1.30588235294118	98.7686910566547
YBR085C-A	519	1.7016393442623	128.70124962234
YBR085W	144	0.148300720906282	11.2165296159198
YBR086C	2298	0.795706371191136	60.1822029151268
YBR087W	569	0.511690647482014	38.7010478883523
YBR088C	1469	1.78276699029126	134.837232231142
YBR089C-A	425	1.22478386167147	92.6349135296531
YBR090C	522	1.25480769230769	94.9057263986436
YBR091C	235	0.623342175066313	47.145664058515
YBR092C	2331	1.60647829083391	121.503868736133
YBR093C	1146	0.789800137835975	59.7354927377126
YBR094W	742	0.321351234300563	24.3049771748747
YBR095C	316	0.235820895522388	17.8360027012353
YBR096W	1028	1.38918918918919	105.069493846244
YBR097W	321	0.0727561196736174	5.50281324373499
YBR098W	100	0.0471031559114461	3.56258513144991
YBR101C	1527	1.65978260869565	125.535470580675
YBR102C	541	0.234300563014292	17.7210143552658
YBR103W	368	0.222356495468278	16.8176405446349
YBR104W	366	0.352941176470588	26.6942408261229
YBR105C	193	0.169894366197183	12.8497365244292
YBR106W	5623	9.15798045602606	692.651784693245
YBR107C	48	0.0611464968152866	4.62473471637288
YBR108W	312	0.107921134555517	8.16247280881793
YBR109C	2151	4.38085539714868	331.340225488403
YBR110W	512	0.366499642090193	27.7197175078231
YBR111C	1132	1.5235531628533	115.231935948387
YBR111W-A	193	0.571005917159763	43.187280153111
YBR112C	1310	0.444369063772049	33.6092686113612
YBR114W	125	0.0516528925619835	3.90669846801041
YBR115C	7942	1.87931850449598	142.139778786013
YBR117C	8	0.00382226469182991	0.289091953523866
YBR118W	361490	253.855337078652	19200.0139250934
YBR119W	134	0.141949152542373	10.7361371119188
YBR120C	154	0.287313432835821	21.7305729113152
YBR121C	10004	4.87762067284252	368.912412548112
YBR122C	386	0.664371772805508	50.2488836204872
YBR123C	375	0.187781672508763	14.2026193679297
YBR125C	351	0.28559804719284	21.6008319785022
YBR126C	2419	1.57589576547231	119.190799727758
YBR126W-A	713	2.80708661417323	212.310297279157
YBR127C	12845	8.02311055590256	606.817395169303
YBR128C	24	0.022181146025878	1.67764175247353
YBR129C	198	0.191489361702128	14.4830455545986
YBR130C	634	0.478490566037736	36.190003474711
YBR131W	149	0.0689176688251619	5.21249707158258
YBR132C	308	0.167573449401523	12.6741970407671
YBR133C	430	0.169893322797313	12.8496576082549
YBR135W	370	0.74	55.9689249321043
YBR136W	277	0.0387195974280123	2.92850573222935
YBR137W	391	0.666098807495741	50.3795056136396
YBR138C	179	0.11035758323058	8.34675039394697
YBR139W	868	0.55146124523507	41.7090446453059
YBR140C	874	0.0937164915290585	7.08812335039198
YBR141C	183	0.172478793590952	13.045206284962
YBR142W	1129	0.476572393414943	36.0449250158841
YBR143C	5466	4.01616458486407	303.757316439504
YBR145W	305	0.276518585675431	20.91411887027
YBR146W	426	0.481900452488688	36.4479057433601
YBR147W	21	0.0223880597014925	1.6932913956869
YBR148W	28	0.014917421417155	1.12825951280718
YBR149W	1753	1.62014787430684	122.537749670254
YBR150C	179	0.0537214885954382	4.06315400329592
YBR151W	501	0.502004008016032	37.9684116760335
YBR152W	106	0.114842903575298	8.6859916880956
YBR153W	101	0.129156010230179	9.76854465013917
YBR154C	1471	2.11654676258993	160.082225500924
YBR155W	727	0.603319502074689	45.6312755698551
YBR156C	203	0.0946828358208955	7.16121152759251
YBR157C	93	0.114110429447853	8.63059197261764
YBR158W	907	0.534472598703595	40.4241307501462
YBR159W	1464	1.34188817598533	101.491944039191
YBR160W	469	0.496822033898305	37.5764798917157
YBR161W	170	0.144312393887946	10.9148777571442
YBR162C	6269	4.43038869257951	335.086611020306
YBR162W-A	963	3.93061224489796	297.286677935005
YBR163W	88	0.0487534626038781	3.68740390359001
YBR164C	1095	1.82804674457429	138.261906783049
YBR165W	225	0.25539160045403	19.3162071812183
YBR166C	661	0.470128022759602	35.5575135328524
YBR167C	80	0.170212765957447	12.8738182707543
YBR168W	97	0.0752521334367727	5.69159595581544
YBR169C	250	0.117426021606388	8.88136241670755
YBR170C	808	0.451396648044693	34.1407906878607
YBR171W	735	1.1002994011976	83.2196953898217
YBR172C	737	0.324669603524229	24.5559576586266
YBR173C	883	1.78744939271255	135.191379568465
YBR175W	255	0.256281407035176	19.3835065295214
YBR176W	310	0.314401622718053	23.779352460052
YBR177C	1433	1.02138275124733	77.2509385560917
YBR179C	382	0.146080305927342	11.0485914547382
YBR180W	3	0.00169875424688562	0.12848303908383
YBR181C	37838	49.9182058047493	3775.49772085318
YBR182C	29	0.0206258890469417	1.56001194017053
YBR182C-A	1	0.00413223140495868	0.312535877440833
YBR183W	117	0.117234468937876	8.86687458302579
YBR184W	51	0.0315009264978382	2.38253106817465
YBR185C	219	0.247737556561086	18.7373036567978
YBR186W	24	0.0137772675086108	1.04202547426886
YBR187W	1359	1.52696629213483	115.490083484254
YBR188C	145	0.308510638297872	23.3337956157422
YBR189W	29077	45.7905511811024	3463.30800223621
YBR191W	21402	40.3811320754717	3054.17371595333
YBR192W	227	0.192209991532599	14.5375494422817
YBR193C	120	0.166898470097357	12.6231458704893
YBR194W	91	0.217183770883055	16.4264083365203
YBR195C	287	0.218085106382979	16.4945796594039
YBR196C	36011	21.0344626168224	1590.91386376769
YBR196C-A	3138	15.9289340101523	1204.76393494954
YBR196C-B	0	0	0
YBR197C	110	0.156918687589158	11.868338170435
YBR198C	1000	0.409165302782324	30.9466785354671
YBR199W	1254	0.869625520110957	65.7729803434221
YBR200W	502	0.294773928361715	22.2948376600247
YBR200W-A	0	0	0
YBR201C-A	14	0.0557768924302789	4.21861176402208
YBR201W	128	0.187408491947291	14.1743943478876
YBR202W	934	0.361315280464217	27.3276051474648
YBR203W	30	0.0106307583274274	0.804043398377195
YBR204C	234	0.199148936170213	15.0623673767825
YBR205W	1498	1.18700475435816	89.7775405280039
YBR207W	531	0.367474048442907	27.793415448375
YBR208C	1646	0.296309630963096	22.4109885027474
YBR210W	169	0.355042016806723	26.8531351167546
YBR211C	152	0.148727984344423	11.2488451230759
YBR212W	774	0.374636979670862	28.3351743134983
YBR213W	120	0.137614678899083	10.4083049092681
YBR214W	339	0.207847946045371	15.7203055263587
YBR215W	375	0.194805194805195	14.7338342222107
YBR216C	386	0.186293436293436	14.0900585827717
YBR217W	56	0.0921052631578947	6.96626021558909
YBR218C	5521	1.53788300835655	116.315754931171
YBR219C	86	0.19953596287703	15.0916396317833
YBR220C	366	0.211560693641619	16.0011142986644
YBR221C	4944	4.30662020905923	325.725544853946
YBR221W-A	0	0	0
YBR222C	1155	0.687909469922573	52.0291263272705
YBR223C	71	0.0422116527942925	3.19262273851866
YBR225W	232	0.0843636363636364	6.38073247383204
YBR227C	437	0.271428571428571	20.5291423496136
YBR228W	61	0.0634095634095634	4.79589877628022
YBR229C	1126	0.386675824175824	29.2457164545355
YBR230C	404	0.893805309734513	67.6017868708746
YBR230W-A	80	0.32258064516129	24.3979620453811
YBR231C	234	0.24400417101147	18.4549339600829
YBR233W	219	0.169899146625291	12.8500980858101
YBR233W-A	109	0.328313253012048	24.831540286549
YBR234C	1639	1.36356073211314	103.131119264873
YBR235W	299	0.087683284457478	6.63180968324451
YBR236C	418	0.30780559646539	23.2804707057473
YBR237W	159	0.0612244897959184	4.63063361269479
YBR238C	477	0.212661613909942	16.0843809525212
YBR239C	89	0.0543677458766035	4.11203282120993
YBR240C	18	0.0128571428571429	0.972433058665905
YBR241C	191	0.126155878467635	9.54163363743076
YBR242W	335	0.43848167539267	33.163983748859
YBR243C	611	0.438307030129125	33.1507746844737
YBR244W	750	1.39925373134328	105.830712230431
YBR245C	1591	0.462903695082921	35.0111110282294
YBR246W	317	0.261767134599505	19.7984123055293
YBR247C	1222	0.815210140093396	61.6573447767264
YBR248C	1505	0.882180539273154	66.7225626745168
YBR249C	6617	5.70431034482759	431.437996593353
YBR250W	11	0.00679431747992588	0.513879249998454
YBR251W	385	0.396498455200824	29.9886382092301
YBR252W	892	1.81670061099796	137.403756920342
YBR253W	175	0.423728813559322	32.0481704833396
YBR254C	304	0.528695652173913	39.9871990114212
YBR255C-A	97	0.236585365853659	17.8938224074295
YBR255W	164	0.0769230769230769	5.81797556466781
YBR256C	723	0.946335078534031	71.5748067176868
YBR257W	185	0.208568207440812	15.7747815479437
YBR258C	73	0.153361344537815	11.5992832161129
YBR259W	74	0.0350047303689688	2.64753665714779
YBR260C	518	0.2529296875	19.1300036389028
YBR261C	517	0.693029490616622	52.4163723460219
YBR262C	211	0.573369565217391	43.3660515594668
YBR263W	4102	2.69868421052632	204.11142431676
YBR264C	188	0.290571870170015	21.9770205255767
YBR265W	549	0.543564356435644	41.1117738663704
YBR267W	676	0.550040683482506	41.6016023289672
YBR268W	281	0.76986301369863	58.2275746239219
YBR269C	311	0.670258620689655	50.6941276033447
YBR270C	61	0.0362017804154303	2.73807396010776
YBR271W	359	0.274674827850038	20.7746686765912
YBR272C	278	0.186577181208054	14.1115192555097
YBR273C	405	0.298232695139912	22.5564369278174
YBR274W	190	0.116492949110975	8.81079070798865
YBR275C	525	0.0905484649879269	6.84851383733318
YBR276C	169	0.0683933630109267	5.17284189217935
YBR278W	156	0.238897396630934	18.0686898087999
YBR279W	791	0.571119133574007	43.1958431274217
YBR280C	167	0.0851606323304436	6.44101221361235
YBR281C	631	0.235096870342772	17.7812420107936
YBR282W	311	0.637295081967213	48.2009737867868
YBR283C	3932	2.58684210526316	195.652394054974
YBR284W	32	0.0131093814010651	0.991510788570999
YBR285W	12	0.024896265560166	1.88299624084684
YBR286W	10738	6.46478025285972	488.955136047103
YBR287W	623	0.468069120961683	35.401791208298
YBR288C	771	0.514342895263509	38.9016471545467
YBR289W	414	0.149728752260398	11.3245368857295
YBR290W	335	0.330700888450148	25.0121259468196
YBR291C	283	0.298838437170011	22.6022514281023
YBR293W	47	0.031929347826087	2.41493415082339
YBR294W	5	0.00190331176246669	0.143954477237688
YBR295W	85	0.0229853975121687	1.73847025390966
YBR296C	417	0.235327313769752	17.7986712957473
YBR296C-A	0	0	0
YBR297W	101	0.0694635488308116	5.25378398652602
YBR298C	0	0	0
YBR298C-A	2	0.00743494423791822	0.562332210711387
YBR299W	12	0.00665926748057714	0.503664921247602
YBR301W	4	0.00975609756097561	0.737889583811527
YBR302C	577	0.486099410278012	36.7654883829598
YCL001W	990	1.61237785016287	121.950074132369
YCL001W-A	3	0.00589390962671906	0.445778088451954
YCL001W-B	1	0.0033112582781457	0.250442656757224
YCL002C	89	0.106078665077473	8.02312005759315
YCL004W	76	0.0471171729696218	3.56364529317532
YCL005W	131	0.160146699266504	12.1124845802314
YCL005W-A	1208	4.4907063197026	339.648655269678
YCL008C	977	0.810788381742739	61.3229109102455
YCL009C	4989	5.1064483111566	386.219489455128
YCL010C	243	0.293833131801693	22.2236817518568
YCL011C	1599	1.20135236664162	90.8627032777984
YCL012C	168	0.371681415929204	28.1116341443241
YCL014W	942	0.189995966115369	14.3700945471807
YCL016C	193	0.16218487394958	12.266639236766
YCL017C	1970	1.27839065541856	96.689392739223
YCL018W	0	0	0
YCL021W-A	75	0.176470588235294	13.3471204130614
YCL024W	276	0.0873141410945903	6.60389001139769
YCL025C	582	0.298614674191893	22.5853274100958
YCL026C-A	8	0.0127186009538951	0.961954624364789
YCL026C-B	51	0.0810810810810811	6.13246073032553
YCL027W	151	0.0952080706179067	7.20093696938393
YCL028W	1567	1.23873517786561	93.6901029469153
YCL029C	255	0.186131386861314	14.0778021874991
YCL030C	6990	2.85655905190029	216.052079918825
YCL031C	861	0.914984059511158	69.2036137038542
YCL032W	129	0.118566176470588	8.96759652752566
YCL033C	360	0.649819494584838	49.1482412322118
YCL034W	696	0.62589928057554	47.3390673643114
YCL035C	918	2.41578947368421	182.715053654594
YCL036W	219	0.125286041189931	9.47584464108081
YCL037C	3572	2.64201183431953	199.825083817244
YCL038C	259	0.158506731946144	11.9884478128742
YCL039W	259	0.113347921225383	8.5729206679372
YCL040W	2212	1.42709677419355	107.936584088766
YCL042W	607	1.49140049140049	112.800111009321
YCL043C	15911	9.84591584158416	744.68287111546
YCL044C	464	0.356648731744812	26.974656883994
YCL045C	3100	1.33047210300429	100.628504401765
YCL047C	322	0.390776699029126	29.555880720509
YCL048W	3	0.00208478109798471	0.157679671314833
YCL048W-A	3	0.0104529616724739	0.790595982655207
YCL049C	332	0.336713995943205	25.4669194088299
YCL050C	4048	3.99605133267522	302.236077112615
YCL051W	173	0.0961645358532518	7.27327795716393
YCL052C	246	0.189522342064715	14.3342726161846
YCL054W	1573	0.611348620287602	46.2385473462464
YCL054W-A	54	0.402985074626866	30.4792451223642
YCL055W	392	0.371563981042654	28.1027521114191
YCL056C	47	0.0975103734439834	7.37506860998347
YCL057C-A	435	1.27565982404692	96.4828499067345
YCL057W	2723	1.24565416285453	94.213411259687
YCL058C	449	0.887351778656126	67.1136825513162
YCL058W-A	114	0.29305912596401	22.1651408401997
YCL059C	1088	1.09018036072144	82.4543550968552
YCL061C	366	0.10964649490713	8.29296816557503
YCL063W	274	0.20773313115997	15.7116216537883
YCL064C	2637	2.33362831858407	176.500902949006
YCL068C	26	0.0313253012048193	2.36924788055147
YCL069W	3	0.00210674157303371	0.159340622908739
YCL073C	15	0.0079155672823219	0.598683501377426
YCR002C	1252	1.23228346456693	93.2021361127296
YCR003W	262	0.437395659432387	33.0818443627021
